timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
162.000000,-0.349066,-0.048606,0.500000,-0.163870,-0.002879,68353.000000,
163.000000,-0.349066,-0.049134,0.500000,-0.163870,-0.002928,68355.000000,
164.000000,-0.349066,-0.049691,0.333333,-0.163870,-0.002978,68359.000000,
165.000000,-0.349066,-0.050247,0.500000,-0.163870,-0.003028,68362.000000,
166.000000,-0.349066,-0.050803,0.500000,-0.163870,-0.003079,68364.000000,
167.000000,-0.349066,-0.051359,0.500000,-0.163870,-0.003130,68366.000000,
168.000000,-0.349066,-0.051915,0.500000,-0.163870,-0.003182,68369.000000,
169.000000,-0.349066,-0.052472,0.500000,-0.163870,-0.003234,68371.000000,
170.000000,-0.349066,-0.053028,0.250000,-0.163870,-0.003287,68375.000000,
171.000000,-0.349066,-0.053584,0.500000,-0.163870,-0.003341,68378.000000,
172.000000,-0.349066,-0.054140,0.500000,-0.171633,-0.003395,68380.000000,
173.000000,-0.349066,-0.054696,0.500000,-0.171633,-0.003450,68382.000000,
174.000000,-0.349066,-0.055279,0.500000,-0.171633,-0.003505,68385.000000,
175.000000,-0.349066,-0.055862,0.500000,-0.171633,-0.003561,68387.000000,
176.000000,-0.349066,-0.056445,0.333333,-0.171633,-0.003617,68391.000000,
177.000000,-0.349066,-0.057028,0.500000,-0.171633,-0.003675,68393.000000,
178.000000,-0.349066,-0.057611,0.500000,-0.171633,-0.003732,68396.000000,
179.000000,-0.349066,-0.058194,0.500000,-0.171633,-0.003790,68398.000000,
180.000000,-0.349066,-0.058777,0.500000,-0.171633,-0.003849,68401.000000,
181.000000,-0.349066,-0.059361,0.500000,-0.171633,-0.003908,68403.000000,
182.000000,-0.349066,-0.059944,0.333333,-0.179222,-0.003968,68407.000000,
183.000000,-0.349066,-0.060527,0.333333,-0.179222,-0.004029,68410.000000,
184.000000,-0.349066,-0.061136,0.500000,-0.179222,-0.004090,68413.000000,
185.000000,-0.349066,-0.061745,0.500000,-0.179222,-0.004152,68415.000000,
186.000000,-0.349066,-0.062354,0.500000,-0.179222,-0.004214,68417.000000,
187.000000,-0.349066,-0.062964,0.500000,-0.179222,-0.004277,68420.000000,
188.000000,-0.349066,-0.063573,0.250000,-0.179222,-0.004341,68425.000000,
189.000000,-0.349066,-0.064182,0.333333,-0.179222,-0.004405,68428.000000,
190.000000,-0.349066,-0.064792,0.500000,-0.179222,-0.004470,68431.000000,
191.000000,-0.349066,-0.065401,0.500000,-0.179222,-0.004535,68433.000000,
192.000000,-0.349066,-0.066010,0.500000,-0.186630,-0.004601,68436.000000,
193.000000,-0.349066,-0.066620,0.500000,-0.186630,-0.004668,68438.000000,
194.000000,-0.349066,-0.067255,0.333333,-0.186630,-0.004735,68442.000000,
195.000000,-0.349066,-0.067890,0.500000,-0.186630,-0.004803,68444.000000,
196.000000,-0.349066,-0.068525,0.500000,-0.186630,-0.004871,68447.000000,
197.000000,-0.349066,-0.069160,0.500000,-0.186630,-0.004941,68449.000000,
198.000000,-0.349066,-0.069795,0.500000,-0.186630,-0.005010,68451.000000,
199.000000,-0.349066,-0.070430,0.500000,-0.186630,-0.005081,68454.000000,
200.000000,-0.349066,-0.071065,0.333333,-0.186630,-0.005152,68458.000000,
201.000000,-0.349066,-0.071700,0.500000,-0.186630,-0.005224,68460.000000,
202.000000,-0.349066,-0.072335,0.500000,-0.193849,-0.005296,68462.000000,
203.000000,-0.349066,-0.072970,0.500000,-0.193849,-0.005369,68465.000000,
204.000000,-0.349066,-0.073630,0.500000,-0.193849,-0.005442,68467.000000,
205.000000,-0.349066,-0.074290,0.333333,-0.193849,-0.005517,68471.000000,
206.000000,-0.349066,-0.074950,0.333333,-0.193849,-0.005592,68475.000000,
207.000000,-0.349066,-0.075610,0.500000,-0.193849,-0.005667,68477.000000,
208.000000,-0.349066,-0.076270,0.500000,-0.193849,-0.005744,68480.000000,
209.000000,-0.349066,-0.076930,0.500000,-0.193849,-0.005821,68482.000000,
210.000000,-0.349066,-0.077591,0.500000,-0.193849,-0.005898,68485.000000,
211.000000,-0.349066,-0.078251,0.500000,-0.193849,-0.005976,68487.000000,
212.000000,-0.349066,-0.078911,0.250000,-0.200873,-0.006055,68492.000000,
213.000000,-0.349066,-0.079571,0.500000,-0.200873,-0.006135,68494.000000,
214.000000,-0.349066,-0.080256,0.500000,-0.200873,-0.006215,68497.000000,
215.000000,-0.349066,-0.080940,0.500000,-0.200873,-0.006296,68500.000000,
216.000000,-0.349066,-0.081625,0.500000,-0.200873,-0.006378,68502.000000,
217.000000,-0.349066,-0.082309,0.500000,-0.200873,-0.006460,68504.000000,
218.000000,-0.349066,-0.082994,0.250000,-0.200873,-0.006543,68508.000000,
219.000000,-0.349066,-0.083679,0.500000,-0.200873,-0.006627,68511.000000,
220.000000,-0.349066,-0.084363,0.500000,-0.200873,-0.006711,68514.000000,
221.000000,-0.349066,-0.085048,0.500000,-0.200873,-0.006796,68516.000000,
222.000000,-0.349066,-0.085733,0.500000,-0.207696,-0.006882,68518.000000,
223.000000,-0.349066,-0.086417,0.500000,-0.207696,-0.006968,68521.000000,
224.000000,-0.349066,-0.087126,0.333333,-0.207696,-0.007055,68524.000000,
225.000000,-0.349066,-0.087834,0.500000,-0.207696,-0.007143,68527.000000,
226.000000,-0.349066,-0.088543,0.500000,-0.207696,-0.007232,68530.000000,
227.000000,-0.349066,-0.089251,0.500000,-0.207696,-0.007321,68532.000000,
228.000000,-0.349066,-0.089960,0.500000,-0.207696,-0.007411,68535.000000,
229.000000,-0.349066,-0.090668,0.500000,-0.207696,-0.007502,68537.000000,
230.000000,-0.349066,-0.091376,0.333333,-0.207696,-0.007593,68541.000000,
231.000000,-0.349066,-0.092085,0.500000,-0.207696,-0.007685,68543.000000,
232.000000,-0.349066,-0.092793,0.500000,-0.214312,-0.007778,68546.000000,
233.000000,-0.349066,-0.093502,0.500000,-0.214312,-0.007871,68549.000000,
234.000000,-0.349066,-0.094234,0.500000,-0.214312,-0.007966,68551.000000,
235.000000,-0.349066,-0.094965,0.500000,-0.214312,-0.008061,68553.000000,
236.000000,-0.349066,-0.095697,0.333333,-0.214312,-0.008156,68557.000000,
237.000000,-0.349066,-0.096428,0.500000,-0.214312,-0.008253,68559.000000,
238.000000,-0.349066,-0.097160,0.500000,-0.214312,-0.008350,68562.000000,
239.000000,-0.349066,-0.097892,0.500000,-0.214312,-0.008448,68564.000000,
240.000000,-0.349066,-0.098623,0.500000,-0.214312,-0.008546,68567.000000,
241.000000,-0.349066,-0.099355,0.500000,-0.214312,-0.008646,68569.000000,
242.000000,-0.349066,-0.100087,0.500000,-0.220714,-0.008746,68571.000000,
243.000000,-0.349066,-0.100818,0.333333,-0.220714,-0.008847,68575.000000,
244.000000,-0.349066,-0.101572,0.500000,-0.220714,-0.008948,68577.000000,
245.000000,-0.349066,-0.102327,0.500000,-0.220714,-0.009051,68580.000000,
246.000000,-0.349066,-0.103081,0.500000,-0.220714,-0.009154,68582.000000,
247.000000,-0.349066,-0.103835,0.500000,-0.220714,-0.009257,68584.000000,
248.000000,-0.349066,-0.104589,0.500000,-0.220714,-0.009362,68587.000000,
249.000000,-0.349066,-0.105343,0.333333,-0.220714,-0.009467,68590.000000,
250.000000,-0.349066,-0.106097,0.333333,-0.220714,-0.009573,68593.000000,
251.000000,-0.349066,-0.106851,0.500000,-0.220714,-0.009680,68596.000000,
252.000000,-0.349066,-0.107605,0.500000,-0.220714,-0.009788,68599.000000,
253.000000,-0.349066,-0.108360,0.500000,-0.227494,-0.009896,68601.000000,
254.000000,-0.349066,-0.109114,0.500000,-0.227494,-0.010005,68603.000000,
255.000000,-0.349066,-0.109892,0.333333,-0.227494,-0.010115,68606.000000,
256.000000,-0.349066,-0.110670,0.500000,-0.227494,-0.010226,68609.000000,
257.000000,-0.349066,-0.111448,0.500000,-0.227494,-0.010337,68612.000000,
258.000000,-0.349066,-0.112226,0.500000,-0.227494,-0.010450,68614.000000,
259.000000,-0.349066,-0.113004,0.500000,-0.227494,-0.010563,68616.000000,
260.000000,-0.349066,-0.113782,0.500000,-0.227494,-0.010676,68619.000000,
261.000000,-0.349066,-0.114559,0.500000,-0.227494,-0.010791,68621.000000,
262.000000,-0.349066,-0.115337,0.333333,-0.227494,-0.010906,68624.000000,
263.000000,-0.349066,-0.116115,0.500000,-0.233429,-0.011022,68627.000000,
264.000000,-0.349066,-0.116893,0.500000,-0.233429,-0.011139,68629.000000,
265.000000,-0.349066,-0.117692,0.500000,-0.233429,-0.011257,68632.000000,
266.000000,-0.349066,-0.118491,0.500000,-0.233429,-0.011375,68634.000000,
267.000000,-0.349066,-0.119290,0.500000,-0.233429,-0.011495,68636.000000,
268.000000,-0.349066,-0.120089,0.250000,-0.233429,-0.011615,68640.000000,
269.000000,-0.349066,-0.120888,0.200000,-0.233429,-0.011736,68646.000000,
270.000000,-0.349066,-0.121687,0.500000,-0.233429,-0.011857,68648.000000,
271.000000,-0.349066,-0.122486,0.500000,-0.233429,-0.011980,68651.000000,
272.000000,-0.349066,-0.123285,0.500000,-0.233429,-0.012103,68653.000000,
273.000000,-0.349066,-0.124084,0.333333,-0.239135,-0.012227,68657.000000,
274.000000,-0.349066,-0.124883,0.500000,-0.239135,-0.012352,68660.000000,
275.000000,-0.349066,-0.125702,0.500000,-0.239135,-0.012478,68662.000000,
276.000000,-0.349066,-0.126521,0.500000,-0.239135,-0.012604,68664.000000,
277.000000,-0.349066,-0.127340,0.500000,-0.239135,-0.012732,68667.000000,
278.000000,-0.349066,-0.128159,0.500000,-0.239135,-0.012860,68669.000000,
279.000000,-0.349066,-0.128978,0.333333,-0.239135,-0.012989,68673.000000,
280.000000,-0.349066,-0.129797,0.500000,-0.239135,-0.013119,68676.000000,
281.000000,-0.349066,-0.130616,0.500000,-0.239135,-0.013249,68678.000000,
282.000000,-0.349066,-0.131435,0.500000,-0.239135,-0.013381,68681.000000,
283.000000,-0.349066,-0.132254,0.500000,-0.244605,-0.013513,68683.000000,
284.000000,-0.349066,-0.133073,0.333333,-0.244605,-0.013646,68686.000000,
285.000000,-0.349066,-0.133912,0.250000,-0.244605,-0.013780,68690.000000,
286.000000,-0.349066,-0.134750,0.500000,-0.244605,-0.013915,68693.000000,
287.000000,-0.349066,-0.135589,0.500000,-0.244605,-0.014050,68695.000000,
288.000000,-0.349066,-0.136427,0.500000,-0.244605,-0.014187,68697.000000,
289.000000,-0.349066,-0.137265,0.500000,-0.244605,-0.014324,68700.000000,
290.000000,-0.349066,-0.138104,0.500000,-0.244605,-0.014462,68703.000000,
291.000000,-0.349066,-0.138942,0.500000,-0.244605,-0.014601,68705.000000,
292.000000,-0.349066,-0.139781,0.333333,-0.244605,-0.014741,68709.000000,
293.000000,-0.349066,-0.140619,0.500000,-0.249834,-0.014881,68711.000000,
294.000000,-0.349066,-0.141458,0.500000,-0.249834,-0.015023,68713.000000,
295.000000,-0.349066,-0.142315,0.500000,-0.249834,-0.015165,68716.000000,
296.000000,-0.349066,-0.143172,0.500000,-0.249834,-0.015308,68718.000000,
297.000000,-0.349066,-0.144029,0.500000,-0.249834,-0.015452,68720.000000,
298.000000,-0.349066,-0.144886,0.333333,-0.249834,-0.015597,68724.000000,
299.000000,-0.349066,-0.145743,0.500000,-0.249834,-0.015743,68727.000000,
300.000000,-0.349066,-0.146600,0.500000,-0.249834,-0.015890,68729.000000,
301.000000,-0.349066,-0.147457,0.500000,-0.249834,-0.016037,68732.000000,
302.000000,-0.349066,-0.148314,0.500000,-0.249834,-0.016185,68734.000000,
303.000000,-0.349066,-0.149171,0.500000,-0.254819,-0.016335,68737.000000,
304.000000,-0.349066,-0.150028,0.333333,-0.254819,-0.016485,68741.000000,
305.000000,-0.349066,-0.150902,0.500000,-0.254819,-0.016636,68743.000000,
306.000000,-0.349066,-0.151777,0.500000,-0.254819,-0.016787,68746.000000,
307.000000,-0.349066,-0.152652,0.500000,-0.254819,-0.016940,68749.000000,
308.000000,-0.349066,-0.153526,0.500000,-0.254819,-0.017093,68751.000000,
309.000000,-0.349066,-0.154401,0.500000,-0.254819,-0.017248,68753.000000,
310.000000,-0.349066,-0.155276,0.333333,-0.254819,-0.017403,68756.000000,
311.000000,-0.349066,-0.156151,0.333333,-0.254819,-0.017559,68759.000000,
312.000000,-0.349066,-0.157025,0.250000,-0.254819,-0.017716,68763.000000,
313.000000,-0.349066,-0.157900,0.500000,-0.259553,-0.017874,68766.000000,
314.000000,-0.349066,-0.158775,0.500000,-0.259553,-0.018033,68768.000000,
315.000000,-0.349066,-0.159666,0.500000,-0.259553,-0.018193,68771.000000,
316.000000,-0.349066,-0.160558,0.333333,-0.259553,-0.018353,68774.000000,
317.000000,-0.349066,-0.161449,0.333333,-0.259553,-0.018515,68778.000000,
318.000000,-0.349066,-0.162341,0.500000,-0.259553,-0.018677,68780.000000,
319.000000,-0.349066,-0.163233,0.500000,-0.259553,-0.018840,68783.000000,
320.000000,-0.349066,-0.164124,0.500000,-0.259553,-0.019004,68786.000000,
321.000000,-0.349066,-0.165016,0.500000,-0.259553,-0.019169,68789.000000,
322.000000,-0.349066,-0.165907,0.333333,-0.259553,-0.019335,68792.000000,
323.000000,-0.349066,-0.166799,0.333333,-0.264034,-0.019502,68795.000000,
324.000000,-0.349066,-0.167690,0.500000,-0.264034,-0.019670,68798.000000,
325.000000,-0.349066,-0.168598,0.500000,-0.264034,-0.019838,68800.000000,
326.000000,-0.349066,-0.169505,0.500000,-0.264034,-0.020008,68803.000000,
327.000000,-0.349066,-0.170413,0.500000,-0.264034,-0.020178,68805.000000,
328.000000,-0.349066,-0.171321,0.250000,-0.264034,-0.020350,68810.000000,
329.000000,-0.349066,-0.172228,0.500000,-0.264034,-0.020522,68813.000000,
330.000000,-0.349066,-0.173136,0.500000,-0.264034,-0.020695,68815.000000,
331.000000,-0.349066,-0.174043,0.500000,-0.264034,-0.020869,68818.000000,
332.000000,-0.349066,-0.174951,0.500000,-0.264034,-0.021044,68820.000000,
333.000000,-0.349066,-0.175858,0.333333,-0.268258,-0.021220,68824.000000,
334.000000,-0.349066,-0.176766,0.500000,-0.268258,-0.021397,68827.000000,
335.000000,-0.349066,-0.177689,0.500000,-0.268258,-0.021574,68829.000000,
336.000000,-0.349066,-0.178611,0.500000,-0.268258,-0.021753,68832.000000,
337.000000,-0.349066,-0.179534,0.500000,-0.268258,-0.021932,68834.000000,
338.000000,-0.349066,-0.180456,0.500000,-0.268258,-0.022113,68836.000000,
