timestamp,rocket_x,rocket_y,rocket_z,rocket_vx,rocket_vy,rocket_vz,rocket_ax,rocket_ay,rocket_az,rocket_theta,rocket_phi,rocket_wy,rocket_psi,rocket_wx,rocket_wz,rocket_alphx,rocket_alphy,rocket_alphz,course_deviation,simSpeed,systemTime
140.000000,0.000002,0.043875,0.000000,0.000209,0.650000,0.000007,0.004028,5.000000,0.000190,0.000000,-0.000000,0.000000,0.000002,-0.000002,0.000051,-0.000047,0.000000,0.000990,0.043873,0.833333,52273.000000,
145.000000,0.000002,0.047250,0.000000,0.000234,0.675000,0.000008,0.005058,5.000000,0.000190,0.000000,-0.000000,0.000000,0.000002,-0.000002,0.000057,-0.000047,0.000000,0.001243,0.047248,0.833333,52279.000000,
150.000000,0.000003,0.050750,0.000000,0.000259,0.700000,0.000009,0.005057,5.000000,0.000216,0.000000,-0.000000,-0.000000,0.000002,-0.000002,0.000064,-0.000053,0.000000,0.001243,0.050747,0.714286,52287.000000,
155.000000,0.000003,0.054375,0.000000,0.000288,0.725000,0.000010,0.005795,5.000000,0.000216,0.000000,-0.000000,-0.000000,0.000003,-0.000003,0.000071,-0.000053,0.000000,0.001425,0.054372,0.833333,52293.000000,
160.000000,0.000003,0.058125,0.000000,0.000317,0.750000,0.000012,0.005794,5.000000,0.000272,0.000000,-0.000000,-0.000000,0.000003,-0.000003,0.000078,-0.000067,0.000000,0.001425,0.058122,0.714286,52301.000000,
165.000000,0.000004,0.062000,0.000000,0.000350,0.775000,0.000013,0.006582,4.999999,0.000272,0.000000,-0.000000,-0.000000,0.000004,-0.000003,0.000086,-0.000067,0.000000,0.001619,0.061996,0.833333,52307.000000,
170.000000,0.000004,0.066000,0.000000,0.000383,0.800000,0.000015,0.006580,4.999999,0.000317,0.000000,-0.000000,-0.000000,0.000004,-0.000004,0.000094,-0.000078,0.000000,0.001619,0.065996,1.000000,52313.000000,
175.000000,0.000005,0.070125,0.000000,0.000420,0.825000,0.000016,0.007420,4.999999,0.000316,0.000000,-0.000000,-0.000000,0.000005,-0.000004,0.000103,-0.000078,0.000000,0.001825,0.070120,0.714286,52321.000000,
180.000000,0.000006,0.074375,0.000000,0.000457,0.850000,0.000018,0.007418,4.999999,0.000365,0.000000,-0.000000,-0.000000,0.000005,-0.000004,0.000112,-0.000090,0.000000,0.001825,0.074369,0.833333,52328.000000,
185.000000,0.000006,0.078750,0.000000,0.000499,0.875000,0.000020,0.008308,4.999999,0.000365,0.000000,-0.000000,0.000000,0.000006,-0.000005,0.000123,-0.000090,0.000000,0.002044,0.078744,0.714286,52335.000000,
190.000000,0.000007,0.083250,0.000000,0.000540,0.900000,0.000022,0.008306,4.999999,0.000418,0.000000,-0.000000,0.000000,0.000006,-0.000005,0.000133,-0.000103,0.000000,0.002045,0.083243,0.833333,52342.000000,
195.000000,0.000008,0.087875,0.000000,0.000586,0.925000,0.000024,0.009247,4.999999,0.000418,0.000000,-0.000000,0.000000,0.000007,-0.000006,0.000144,-0.000103,0.000000,0.002276,0.087867,0.500000,52353.000000,
200.000000,0.000009,0.092625,0.000000,0.000633,0.950000,0.000026,0.009244,4.999999,0.000476,0.000000,-0.000000,0.000000,0.000008,-0.000007,0.000156,-0.000117,0.000000,0.002276,0.092616,0.625000,52361.000000,
205.000000,0.000009,0.097500,0.000000,0.000684,0.975000,0.000029,0.010236,4.999999,0.000476,0.000000,-0.000000,0.000000,0.000009,-0.000007,0.000168,-0.000117,0.000000,0.002521,0.097491,0.833333,52368.000000,
210.000000,0.000010,0.102500,0.000000,0.000735,1.000000,0.000032,0.010232,4.999999,0.000539,0.000000,-0.000000,0.000000,0.000010,-0.000008,0.000181,-0.000133,0.000000,0.002521,0.102490,0.714286,52375.000000,
215.000000,0.000011,0.107625,0.000000,0.000791,1.025000,0.000034,0.011275,4.999998,0.000539,0.000000,-0.000000,0.000000,0.000011,-0.000008,0.000195,-0.000133,0.000000,0.002778,0.107614,0.714286,52383.000000,
220.000000,0.000013,0.112875,0.000000,0.000848,1.050000,0.000037,0.011271,4.999998,0.000608,0.000000,-0.000000,0.000000,0.000012,-0.000009,0.000209,-0.000150,0.000000,0.002778,0.112862,0.833333,52390.000000,
225.000000,0.000014,0.118250,0.000001,0.000910,1.075000,0.000040,0.012365,4.999998,0.000607,0.000000,-0.000001,0.000000,0.000013,-0.000010,0.000224,-0.000150,0.000000,0.003047,0.118236,0.833333,52396.000000,
230.000000,0.000015,0.123750,0.000001,0.000971,1.100000,0.000044,0.012360,4.999998,0.000682,0.000000,-0.000001,0.000000,0.000014,-0.000011,0.000239,-0.000168,0.000000,0.003048,0.123735,0.714286,52404.000000,
235.000000,0.000016,0.129375,0.000001,0.001039,1.125000,0.000047,0.013505,4.999998,0.000682,0.000000,-0.000001,0.000000,0.000015,-0.000012,0.000256,-0.000168,0.000000,0.003330,0.129359,0.833333,52410.000000,
240.000000,0.000018,0.135125,0.000001,0.001106,1.150000,0.000051,0.013499,4.999998,0.000762,0.000000,-0.000001,0.000000,0.000017,-0.000013,0.000272,-0.000188,0.000000,0.003330,0.135107,0.714286,52418.000000,
245.000000,0.000019,0.141000,0.000001,0.001180,1.175000,0.000055,0.014695,4.999997,0.000762,0.000000,-0.000001,0.000000,0.000018,-0.000013,0.000290,-0.000188,0.000000,0.003625,0.140981,0.833333,52424.000000,
250.000000,0.000021,0.147000,0.000001,0.001253,1.200000,0.000059,0.014688,4.999997,0.000848,0.000000,-0.000001,0.000000,0.000020,-0.000015,0.000309,-0.000209,0.000000,0.003625,0.146979,0.714286,52432.000000,
255.000000,0.000023,0.153125,0.000001,0.001333,1.225000,0.000063,0.015935,4.999997,0.000848,0.000000,-0.000001,0.000000,0.000021,-0.000016,0.000328,-0.000209,0.000000,0.003933,0.153102,0.714286,52439.000000,
260.000000,0.000025,0.159375,0.000001,0.001413,1.250000,0.000067,0.015928,4.999997,0.000848,0.000000,-0.000001,0.000000,0.000023,-0.000017,0.000348,-0.000209,0.000000,0.003933,0.159350,0.454545,52451.000000,
265.000000,0.000027,0.165750,0.000001,0.001492,1.275000,0.000072,0.015920,4.999997,0.000983,0.000000,-0.000001,0.000000,0.000025,-0.000018,0.000368,-0.000242,0.000000,0.003933,0.165723,0.714286,52458.000000,
270.000000,0.000029,0.172250,0.000001,0.001582,1.300000,0.000077,0.017907,4.999996,0.000982,0.000000,-0.000001,0.000000,0.000027,-0.000019,0.000390,-0.000242,0.000000,0.004423,0.172221,0.714286,52466.000000,
275.000000,0.000031,0.178875,0.000001,0.001671,1.325000,0.000083,0.017898,4.999996,0.001065,0.000000,-0.000001,0.000000,0.000029,-0.000020,0.000412,-0.000263,0.000000,0.004423,0.178844,0.833333,52472.000000,
280.000000,0.000033,0.185625,0.000001,0.001768,1.350000,0.000088,0.019275,4.999995,0.001065,0.000000,-0.000001,0.000000,0.000031,-0.000022,0.000436,-0.000263,0.000000,0.004763,0.185592,0.833333,52479.000000,
285.000000,0.000035,0.192500,0.000002,0.001864,1.375000,0.000094,0.019265,4.999995,0.001208,0.000000,-0.000001,0.000000,0.000033,-0.000023,0.000459,-0.000298,0.000000,0.004763,0.192464,0.625000,52487.000000,
290.000000,0.000038,0.199500,0.000002,0.001967,1.400000,0.000100,0.020690,4.999995,0.001207,0.000000,-0.000002,0.000000,0.000036,-0.000025,0.000485,-0.000298,0.000000,0.005116,0.199462,0.833333,52494.000000,
295.000000,0.000041,0.206625,0.000002,0.002071,1.425000,0.000107,0.020679,4.999995,0.001327,0.000000,-0.000002,0.000000,0.000038,-0.000026,0.000511,-0.000328,0.000000,0.005116,0.206584,0.625000,52502.000000,
300.000000,0.000044,0.213875,0.000002,0.002181,1.450000,0.000113,0.022157,4.999994,0.001327,0.000000,-0.000002,0.000000,0.000041,-0.000028,0.000538,-0.000328,0.000000,0.005482,0.213831,0.833333,52508.000000,
305.000000,0.000047,0.221250,0.000002,0.002292,1.475000,0.000121,0.022145,4.999994,0.001455,0.000000,-0.000002,0.000000,0.000044,-0.000030,0.000565,-0.000359,0.000000,0.005482,0.221203,0.714286,52516.000000,
310.000000,0.000050,0.228750,0.000002,0.002411,1.500000,0.000128,0.023673,4.999993,0.001454,0.000000,-0.000002,0.000000,0.000047,-0.000032,0.000595,-0.000359,0.000000,0.005860,0.228700,0.833333,52523.000000,
315.000000,0.000053,0.236375,0.000003,0.002529,1.525000,0.000136,0.023659,4.999993,0.001592,0.000000,-0.000002,0.000000,0.000050,-0.000033,0.000624,-0.000393,0.000000,0.005860,0.236322,0.625000,52531.000000,
320.000000,0.000056,0.244125,0.000003,0.002655,1.549999,0.000144,0.025239,4.999993,0.001591,0.000000,-0.000003,0.000000,0.000053,-0.000035,0.000655,-0.000393,0.000000,0.006252,0.244068,0.714286,52539.000000,
325.000000,0.000060,0.252000,0.000003,0.002781,1.574999,0.000152,0.025224,4.999993,0.001737,0.000000,-0.000003,0.000000,0.000057,-0.000038,0.000687,-0.000429,0.000000,0.006252,0.251940,0.454545,52550.000000,
330.000000,0.000064,0.260000,0.000003,0.002915,1.599999,0.000161,0.026855,4.999992,0.001737,0.000000,-0.000003,0.000000,0.000060,-0.000040,0.000720,-0.000429,0.000000,0.006656,0.259936,0.833333,52557.000000,
335.000000,0.000068,0.268125,0.000003,0.003050,1.624999,0.000171,0.026838,4.999992,0.001893,0.000000,-0.000003,0.000000,0.000064,-0.000042,0.000753,-0.000468,0.000000,0.006656,0.268057,0.625000,52566.000000,
340.000000,0.000072,0.276375,0.000004,0.003192,1.649999,0.000180,0.028520,4.999991,0.001892,0.000000,-0.000003,0.000000,0.000068,-0.000044,0.000788,-0.000468,0.000000,0.007074,0.276303,0.833333,52572.000000,
345.000000,0.000076,0.284750,0.000004,0.003335,1.674999,0.000190,0.028502,4.999991,0.002059,0.000000,-0.000004,0.000000,0.000072,-0.000047,0.000824,-0.000509,0.000000,0.007074,0.284674,0.555556,52582.000000,
350.000000,0.000081,0.293250,0.000004,0.003486,1.699999,0.000201,0.030236,4.999990,0.002058,0.000000,-0.000004,0.000000,0.000076,-0.000050,0.000861,-0.000509,0.000000,0.007504,0.293169,0.833333,52588.000000,
355.000000,0.000085,0.301875,0.000004,0.003637,1.724999,0.000212,0.030216,4.999990,0.002235,0.000000,-0.000004,0.000000,0.000081,-0.000052,0.000899,-0.000553,0.000000,0.007504,0.301789,0.833333,52595.000000,
360.000000,0.000090,0.310625,0.000005,0.003797,1.749999,0.000223,0.032001,4.999989,0.002234,0.000000,-0.000004,0.000000,0.000086,-0.000055,0.000939,-0.000553,0.000000,0.007948,0.310534,0.625000,52603.000000,
365.000000,0.000095,0.319500,0.000005,0.003957,1.774999,0.000235,0.031979,4.999989,0.002423,0.000000,-0.000005,0.000000,0.000090,-0.000058,0.000978,-0.000600,0.000000,0.007948,0.319404,0.833333,52609.000000,
370.000000,0.000101,0.328500,0.000005,0.004126,1.799999,0.000247,0.033816,4.999988,0.002422,0.000000,-0.000005,0.000000,0.000096,-0.000061,0.001020,-0.000600,0.000000,0.008405,0.328399,0.714286,52617.000000,
375.000000,0.000106,0.337625,0.000006,0.004295,1.824999,0.000260,0.033792,4.999988,0.002623,0.000000,-0.000005,0.000000,0.000101,-0.000064,0.001062,-0.000649,0.000000,0.008405,0.337518,0.714286,52624.000000,
380.000000,0.000112,0.346875,0.000006,0.004473,1.849999,0.000273,0.035680,4.999987,0.002621,0.000000,-0.000006,0.000000,0.000106,-0.000068,0.001107,-0.000649,0.000000,0.008875,0.346763,0.714286,52631.000000,
385.000000,0.000118,0.356250,0.000006,0.004652,1.874999,0.000288,0.035655,4.999987,0.002834,0.000000,-0.000006,0.000000,0.000112,-0.000071,0.001151,-0.000702,0.000000,0.008875,0.356132,0.833333,52638.000000,
390.000000,0.000124,0.365750,0.000007,0.004840,1.899999,0.000302,0.037595,4.999986,0.002833,0.000000,-0.000006,0.000000,0.000118,-0.000075,0.001198,-0.000702,0.000000,0.009358,0.365625,0.500000,52648.000000,
395.000000,0.000131,0.375375,0.000007,0.005027,1.924999,0.000317,0.037567,4.999986,0.003059,0.000000,-0.000007,0.000000,0.000124,-0.000078,0.001245,-0.000758,0.000000,0.009358,0.375244,0.833333,52655.000000,
400.000000,0.000137,0.385125,0.000008,0.005225,1.949999,0.000332,0.039558,4.999985,0.003057,0.000000,-0.000007,0.000000,0.000131,-0.000082,0.001294,-0.000758,0.000000,0.009854,0.384987,0.833333,52661.000000,
405.000000,0.000144,0.395000,0.000008,0.005423,1.974999,0.000349,0.039528,4.999985,0.003297,0.000000,-0.000008,0.000000,0.000138,-0.000086,0.001343,-0.000817,0.000000,0.009855,0.394855,0.714286,52669.000000,
410.000000,0.000152,0.405000,0.000008,0.005631,1.999998,0.000365,0.041572,4.999984,0.003295,0.000000,-0.000008,0.000000,0.000145,-0.000090,0.001395,-0.000817,0.000000,0.010364,0.404848,0.833333,52675.000000,
415.000000,0.000159,0.415125,0.000009,0.005838,2.024998,0.000383,0.041539,4.999984,0.003549,0.000000,-0.000009,0.000000,0.000152,-0.000095,0.001447,-0.000880,0.000000,0.010364,0.414965,0.714286,52682.000000,
420.000000,0.000167,0.425375,0.000009,0.006057,2.049998,0.000401,0.043635,4.999982,0.003547,0.000000,-0.000009,0.000000,0.000159,-0.000099,0.001501,-0.000880,0.000000,0.010887,0.425208,0.833333,52689.000000,
425.000000,0.000175,0.435750,0.000010,0.006275,2.074998,0.000420,0.043600,4.999983,0.003816,0.000000,-0.000010,0.000000,0.000167,-0.000104,0.001556,-0.000947,0.000000,0.010888,0.435575,0.833333,52695.000000,
430.000000,0.000183,0.446250,0.000011,0.006503,2.099998,0.000439,0.045747,4.999981,0.003813,0.000000,-0.000010,0.000000,0.000175,-0.000109,0.001613,-0.000947,0.000000,0.011424,0.446066,0.714286,52702.000000,
435.000000,0.000192,0.456875,0.000011,0.006732,2.124998,0.000459,0.045709,4.999982,0.004097,0.000000,-0.000011,0.000000,0.000183,-0.000114,0.001670,-0.001017,0.000000,0.011424,0.456683,0.833333,52708.000000,
440.000000,0.000201,0.467625,0.000012,0.006971,2.149998,0.000480,0.047909,4.999980,0.004095,0.000000,-0.000011,0.000000,0.000192,-0.000119,0.001730,-0.001017,0.000000,0.011974,0.467424,0.714286,52716.000000,
445.000000,0.000210,0.478500,0.000012,0.007211,2.174998,0.000502,0.047868,4.999981,0.004395,0.000000,-0.000012,0.000000,0.000201,-0.000124,0.001790,-0.001092,0.000000,0.011975,0.478289,0.833333,52723.000000,
450.000000,0.000220,0.489500,0.000013,0.007461,2.199998,0.000524,0.050120,4.999979,0.004392,0.000000,-0.000013,0.000000,0.000210,-0.000130,0.001852,-0.001092,0.000000,0.012538,0.489280,0.833333,52729.000000,
455.000000,0.000229,0.500625,0.000014,0.007712,2.224998,0.000547,0.050077,4.999980,0.004709,0.000000,-0.000013,0.000000,0.000220,-0.000136,0.001915,-0.001170,0.000000,0.012538,0.500395,0.454545,52740.000000,
460.000000,0.000240,0.511875,0.000015,0.007974,2.249998,0.000571,0.052381,4.999978,0.004706,0.000000,-0.000014,0.000000,0.000230,-0.000141,0.001981,-0.001170,0.000000,0.013115,0.511635,0.714286,52748.000000,
465.000000,0.000250,0.523250,0.000015,0.008235,2.274997,0.000596,0.052334,4.999979,0.005040,0.000000,-0.000015,0.000000,0.000240,-0.000148,0.002046,-0.001253,0.000000,0.013116,0.522999,0.714286,52755.000000,
470.000000,0.000261,0.534750,0.000016,0.008509,2.299997,0.000621,0.054691,4.999977,0.005037,0.000000,-0.000015,0.000000,0.000251,-0.000154,0.002115,-0.001253,0.000000,0.013706,0.534488,0.833333,52762.000000,
475.000000,0.000272,0.546375,0.000017,0.008782,2.324997,0.000648,0.054641,4.999978,0.005389,0.000000,-0.000016,0.000000,0.000262,-0.000161,0.002183,-0.001341,0.000000,0.013707,0.546102,0.714286,52769.000000,
480.000000,0.000283,0.558125,0.000018,0.009067,2.349997,0.000675,0.057050,4.999976,0.005385,0.000000,-0.000017,0.000000,0.000273,-0.000167,0.002255,-0.001341,0.000000,0.014311,0.557841,0.833333,52776.000000,
485.000000,0.000295,0.570000,0.000019,0.009352,2.374997,0.000704,0.056997,4.999978,0.005757,0.000000,-0.000018,0.000000,0.000284,-0.000174,0.002326,-0.001433,0.000000,0.014312,0.569704,0.714286,52784.000000,
490.000000,0.000308,0.582000,0.000020,0.009650,2.399997,0.000733,0.059459,4.999975,0.005752,0.000000,-0.000019,0.000000,0.000296,-0.000182,0.002401,-0.001433,0.000000,0.014930,0.581691,0.192308,52810.000000,
495.000000,0.000320,0.594125,0.000021,0.009947,2.424997,0.000763,0.059402,4.999977,0.006143,0.000000,-0.0
