timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
77.000000,-0.349066,-0.013730,0.500000,-0.087809,-0.000405,6034.000000,
78.000000,-0.349066,-0.014036,0.500000,-0.087809,-0.000419,6037.000000,
79.000000,-0.349066,-0.014343,0.500000,-0.087809,-0.000433,6039.000000,
80.000000,-0.349066,-0.014650,0.500000,-0.087809,-0.000448,6042.000000,
81.000000,-0.349066,-0.014956,0.500000,-0.096997,-0.000463,6044.000000,
82.000000,-0.349066,-0.015263,0.333333,-0.096997,-0.000478,6048.000000,
83.000000,-0.349066,-0.015602,0.500000,-0.096997,-0.000494,6050.000000,
84.000000,-0.349066,-0.015940,0.500000,-0.096997,-0.000510,6053.000000,
85.000000,-0.349066,-0.016279,0.500000,-0.096997,-0.000526,6055.000000,
86.000000,-0.349066,-0.016618,0.500000,-0.096997,-0.000543,6058.000000,
87.000000,-0.349066,-0.016957,0.500000,-0.096997,-0.000560,6060.000000,
88.000000,-0.349066,-0.017296,0.333333,-0.096997,-0.000577,6063.000000,
89.000000,-0.349066,-0.017635,0.500000,-0.096997,-0.000595,6066.000000,
90.000000,-0.349066,-0.017973,0.500000,-0.096997,-0.000613,6068.000000,
91.000000,-0.349066,-0.018312,0.500000,-0.106073,-0.000631,6071.000000,
92.000000,-0.349066,-0.018651,0.500000,-0.106073,-0.000650,6073.000000,
93.000000,-0.349066,-0.019022,0.500000,-0.106073,-0.000669,6075.000000,
94.000000,-0.349066,-0.019393,0.500000,-0.106073,-0.000688,6078.000000,
95.000000,-0.349066,-0.019763,0.333333,-0.106073,-0.000708,6081.000000,
96.000000,-0.349066,-0.020134,0.500000,-0.106073,-0.000728,6083.000000,
97.000000,-0.349066,-0.020505,0.333333,-0.106073,-0.000748,6087.000000,
98.000000,-0.349066,-0.020876,0.333333,-0.106073,-0.000769,6090.000000,
99.000000,-0.349066,-0.021246,0.500000,-0.106073,-0.000790,6092.000000,
100.000000,-0.349066,-0.021617,0.500000,-0.106073,-0.000812,6094.000000,
101.000000,-0.349066,-0.021988,0.333333,-0.115027,-0.000834,6098.000000,
102.000000,-0.349066,-0.022359,0.500000,-0.115027,-0.000856,6100.000000,
103.000000,-0.349066,-0.022761,0.500000,-0.115027,-0.000879,6103.000000,
104.000000,-0.349066,-0.023163,0.500000,-0.115027,-0.000902,6105.000000,
105.000000,-0.349066,-0.023566,0.500000,-0.115027,-0.000926,6107.000000,
106.000000,-0.349066,-0.023968,0.500000,-0.115027,-0.000950,6110.000000,
107.000000,-0.349066,-0.024370,0.500000,-0.115027,-0.000974,6112.000000,
108.000000,-0.349066,-0.024772,0.333333,-0.115027,-0.000999,6115.000000,
109.000000,-0.349066,-0.025175,0.500000,-0.115027,-0.001024,6118.000000,
110.000000,-0.349066,-0.025577,0.500000,-0.115027,-0.001050,6120.000000,
111.000000,-0.349066,-0.025979,0.500000,-0.123851,-0.001076,6123.000000,
112.000000,-0.349066,-0.026382,0.500000,-0.123851,-0.001102,6125.000000,
113.000000,-0.349066,-0.026815,0.500000,-0.123851,-0.001129,6127.000000,
114.000000,-0.349066,-0.027249,0.333333,-0.123851,-0.001156,6131.000000,
115.000000,-0.349066,-0.027682,0.500000,-0.123851,-0.001184,6134.000000,
116.000000,-0.349066,-0.028116,0.500000,-0.123851,-0.001212,6137.000000,
117.000000,-0.349066,-0.028549,0.333333,-0.123851,-0.001241,6141.000000,
118.000000,-0.349066,-0.028983,0.333333,-0.123851,-0.001270,6144.000000,
119.000000,-0.349066,-0.029416,0.200000,-0.123851,-0.001299,6149.000000,
120.000000,-0.349066,-0.029849,0.500000,-0.123851,-0.001329,6152.000000,
121.000000,-0.349066,-0.030283,0.500000,-0.132537,-0.001359,6154.000000,
122.000000,-0.349066,-0.030716,0.500000,-0.132537,-0.001390,6156.000000,
123.000000,-0.349066,-0.031181,0.500000,-0.132537,-0.001421,6159.000000,
