timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
77.000000,-0.349066,-0.013730,0.500000,-0.087809,-0.000405,6331.000000,
78.000000,-0.349066,-0.014036,0.500000,-0.087809,-0.000419,6333.000000,
79.000000,-0.349066,-0.014343,0.333333,-0.087809,-0.000433,6337.000000,
80.000000,-0.349066,-0.014650,0.500000,-0.087809,-0.000448,6339.000000,
81.000000,-0.349066,-0.014956,0.500000,-0.096997,-0.000463,6342.000000,
82.000000,-0.349066,-0.015263,0.500000,-0.096997,-0.000478,6344.000000,
83.000000,-0.349066,-0.015602,0.500000,-0.096997,-0.000494,6347.000000,
84.000000,-0.349066,-0.015940,0.500000,-0.096997,-0.000510,6349.000000,
85.000000,-0.349066,-0.016279,0.500000,-0.096997,-0.000526,6351.000000,
86.000000,-0.349066,-0.016618,0.333333,-0.096997,-0.000543,6355.000000,
87.000000,-0.349066,-0.016957,0.500000,-0.096997,-0.000560,6357.000000,
88.000000,-0.349066,-0.017296,0.500000,-0.096997,-0.000577,6360.000000,
89.000000,-0.349066,-0.017635,0.500000,-0.096997,-0.000595,6362.000000,
90.000000,-0.349066,-0.017973,0.500000,-0.096997,-0.000613,6364.000000,
91.000000,-0.349066,-0.018312,0.500000,-0.106073,-0.000631,6366.000000,
92.000000,-0.349066,-0.018651,0.333333,-0.106073,-0.000650,6370.000000,
93.000000,-0.349066,-0.019022,0.500000,-0.106073,-0.000669,6372.000000,
94.000000,-0.349066,-0.019393,0.500000,-0.106073,-0.000688,6374.000000,
95.000000,-0.349066,-0.019763,0.500000,-0.106073,-0.000708,6377.000000,
96.000000,-0.349066,-0.020134,0.500000,-0.106073,-0.000728,6379.000000,
97.000000,-0.349066,-0.020505,0.500000,-0.106073,-0.000748,6381.000000,
98.000000,-0.349066,-0.020876,0.500000,-0.106073,-0.000769,6384.000000,
99.000000,-0.349066,-0.021246,0.333333,-0.106073,-0.000790,6387.000000,
100.000000,-0.349066,-0.021617,0.500000,-0.106073,-0.000812,6389.000000,
101.000000,-0.349066,-0.021988,0.500000,-0.115027,-0.000834,6392.000000,
102.000000,-0.349066,-0.022359,0.500000,-0.115027,-0.000856,6394.000000,
103.000000,-0.349066,-0.022761,0.500000,-0.115027,-0.000879,6396.000000,
104.000000,-0.349066,-0.023163,0.500000,-0.115027,-0.000902,6399.000000,
105.000000,-0.349066,-0.023566,0.500000,-0.115027,-0.000926,6401.000000,
106.000000,-0.349066,-0.023968,0.333333,-0.115027,-0.000950,6405.000000,
107.000000,-0.349066,-0.024370,0.500000,-0.115027,-0.000974,6407.000000,
108.000000,-0.349066,-0.024772,0.500000,-0.115027,-0.000999,6409.000000,
109.000000,-0.349066,-0.025175,0.500000,-0.115027,-0.001024,6412.000000,
110.000000,-0.349066,-0.025577,0.500000,-0.115027,-0.001050,6414.000000,
111.000000,-0.349066,-0.025979,0.500000,-0.123851,-0.001076,6416.000000,
112.000000,-0.349066,-0.026382,0.333333,-0.123851,-0.001102,6420.000000,
113.000000,-0.349066,-0.026815,0.500000,-0.123851,-0.001129,6422.000000,
114.000000,-0.349066,-0.027249,0.500000,-0.123851,-0.001156,6425.000000,
115.000000,-0.349066,-0.027682,0.500000,-0.123851,-0.001184,6427.000000,
116.000000,-0.349066,-0.028116,0.500000,-0.123851,-0.001212,6429.000000,
117.000000,-0.349066,-0.028549,0.500000,-0.123851,-0.001241,6431.000000,
118.000000,-0.349066,-0.028983,0.500000,-0.123851,-0.001270,6434.000000,
119.000000,-0.349066,-0.029416,0.333333,-0.123851,-0.001299,6437.000000,
120.000000,-0.349066,-0.029849,0.500000,-0.123851,-0.001329,6439.000000,
121.000000,-0.349066,-0.030283,0.500000,-0.132537,-0.001359,6441.000000,
122.000000,-0.349066,-0.030716,0.500000,-0.132537,-0.001390,6444.000000,
123.000000,-0.349066,-0.031181,0.500000,-0.132537,-0.001421,6446.000000,
124.000000,-0.349066,-0.031645,0.500000,-0.132537,-0.001453,6448.000000,
125.000000,-0.349066,-0.032109,0.500000,-0.132537,-0.001485,6451.000000,
126.000000,-0.349066,-0.032573,0.333333,-0.132537,-0.001517,6454.000000,
127.000000,-0.349066,-0.033037,0.500000,-0.132537,-0.001550,6456.000000,
128.000000,-0.349066,-0.033502,0.500000,-0.132537,-0.001584,6459.000000,
129.000000,-0.349066,-0.033966,0.500000,-0.132537,-0.001618,6461.000000,
130.000000,-0.349066,-0.034430,0.500000,-0.132537,-0.001652,6463.000000,
131.000000,-0.349066,-0.034894,0.500000,-0.132537,-0.001687,6466.000000,
132.000000,-0.349066,-0.035358,0.500000,-0.141915,-0.001722,6468.000000,
133.000000,-0.349066,-0.035823,0.333333,-0.141915,-0.001758,6472.000000,
134.000000,-0.349066,-0.036320,0.333333,-0.141915,-0.001795,6475.000000,
135.000000,-0.349066,-0.036818,0.333333,-0.141915,-0.001831,6479.000000,
136.000000,-0.349066,-0.037315,0.500000,-0.141915,-0.001869,6482.000000,
137.000000,-0.349066,-0.037813,0.500000,-0.141915,-0.001907,6484.000000,
138.000000,-0.349066,-0.038310,0.333333,-0.141915,-0.001945,6487.000000,
139.000000,-0.349066,-0.038807,0.500000,-0.141915,-0.001984,6490.000000,
