timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
105.000000,-0.349066,-0.006035,0.500000,-0.025865,-0.000258,19175.000000,
106.000000,-0.349066,-0.006127,0.500000,-0.025865,-0.000264,19178.000000,
107.000000,-0.349066,-0.006218,0.500000,-0.025865,-0.000270,19181.000000,
108.000000,-0.349066,-0.006309,0.500000,-0.025865,-0.000277,19184.000000,
109.000000,-0.349066,-0.006401,0.500000,-0.025865,-0.000283,19187.000000,
110.000000,-0.349066,-0.006492,0.500000,-0.025865,-0.000290,19189.000000,
111.000000,-0.349066,-0.006583,0.500000,-0.027579,-0.000296,19192.000000,
112.000000,-0.349066,-0.006675,0.333333,-0.027579,-0.000303,19195.000000,
113.000000,-0.349066,-0.006772,0.500000,-0.027579,-0.000310,19198.000000,
114.000000,-0.349066,-0.006869,0.333333,-0.027579,-0.000316,19202.000000,
115.000000,-0.349066,-0.006967,0.500000,-0.027579,-0.000323,19205.000000,
116.000000,-0.349066,-0.007064,0.500000,-0.027579,-0.000330,19207.000000,
117.000000,-0.349066,-0.007161,0.333333,-0.027579,-0.000338,19211.000000,
118.000000,-0.349066,-0.007259,0.333333,-0.027579,-0.000345,19214.000000,
119.000000,-0.349066,-0.007356,0.333333,-0.027579,-0.000352,19218.000000,
120.000000,-0.349066,-0.007454,0.500000,-0.027579,-0.000360,19220.000000,
121.000000,-0.349066,-0.007551,0.500000,-0.029287,-0.000367,19223.000000,
122.000000,-0.349066,-0.007648,0.500000,-0.029287,-0.000375,19226.000000,
123.000000,-0.349066,-0.007752,0.333333,-0.029287,-0.000383,19229.000000,
124.000000,-0.349066,-0.007855,0.500000,-0.029287,-0.000390,19232.000000,
125.000000,-0.349066,-0.007958,0.500000,-0.029287,-0.000398,19235.000000,
126.000000,-0.349066,-0.008062,0.500000,-0.029287,-0.000407,19238.000000,
127.000000,-0.349066,-0.008165,0.500000,-0.029287,-0.000415,19240.000000,
128.000000,-0.349066,-0.008269,0.333333,-0.029287,-0.000423,19244.000000,
129.000000,-0.349066,-0.008372,0.333333,-0.029287,-0.000431,19247.000000,
130.000000,-0.349066,-0.008476,0.500000,-0.029287,-0.000440,19250.000000,
131.000000,-0.349066,-0.008579,0.500000,-0.029287,-0.000448,19253.000000,
132.000000,-0.349066,-0.008682,0.500000,-0.031158,-0.000457,19256.000000,
133.000000,-0.349066,-0.008786,0.500000,-0.031158,-0.000466,19258.000000,
134.000000,-0.349066,-0.008896,0.333333,-0.031158,-0.000475,19261.000000,
135.000000,-0.349066,-0.009006,0.500000,-0.031158,-0.000484,19264.000000,
136.000000,-0.349066,-0.009116,0.333333,-0.031158,-0.000493,19267.000000,
137.000000,-0.349066,-0.009226,0.500000,-0.031158,-0.000502,19270.000000,
138.000000,-0.349066,-0.009336,0.500000,-0.031158,-0.000511,19273.000000,
139.000000,-0.349066,-0.009446,0.500000,-0.031158,-0.000521,19275.000000,
140.000000,-0.349066,-0.009556,0.333333,-0.031158,-0.000530,19279.000000,
141.000000,-0.349066,-0.009666,0.500000,-0.031158,-0.000540,19282.000000,
142.000000,-0.349066,-0.009776,0.333333,-0.032851,-0.000550,19285.000000,
143.000000,-0.349066,-0.009886,0.500000,-0.032851,-0.000560,19288.000000,
144.000000,-0.349066,-0.010002,0.500000,-0.032851,-0.000570,19290.000000,
145.000000,-0.349066,-0.010118,0.333333,-0.032851,-0.000580,19294.000000,
146.000000,-0.349066,-0.010234,0.500000,-0.032851,-0.000590,19296.000000,
147.000000,-0.349066,-0.010350,0.333333,-0.032851,-0.000600,19300.000000,
148.000000,-0.349066,-0.010466,0.333333,-0.032851,-0.000611,19304.000000,
149.000000,-0.349066,-0.010582,0.333333,-0.032851,-0.000621,19307.000000,
150.000000,-0.349066,-0.010698,0.500000,-0.032851,-0.000632,19309.000000,
151.000000,-0.349066,-0.010814,0.500000,-0.032851,-0.000643,19312.000000,
152.000000,-0.349066,-0.010930,0.500000,-0.034537,-0.000654,19315.000000,
153.000000,-0.349066,-0.011046,0.333333,-0.034537,-0.000665,19318.000000,
154.000000,-0.349066,-0.011168,0.500000,-0.034537,-0.000676,19321.000000,
155.000000,-0.349066,-0.011290,0.500000,-0.034537,-0.000687,19323.000000,
156.000000,-0.349066,-0.011412,0.500000,-0.034537,-0.000699,19326.000000,
157.000000,-0.349066,-0.011534,0.333333,-0.034537,-0.000710,19329.000000,
158.000000,-0.349066,-0.011656,0.333333,-0.034537,-0.000722,19333.000000,
159.000000,-0.349066,-0.011778,0.250000,-0.034537,-0.000734,19337.000000,
160.000000,-0.349066,-0.011900,0.333333,-0.034537,-0.000746,19341.000000,
161.000000,-0.349066,-0.012022,0.333333,-0.034537,-0.000758,19344.000000,
162.000000,-0.349066,-0.012144,0.500000,-0.036216,-0.000770,19347.000000,
163.000000,-0.349066,-0.012265,0.500000,-0.036216,-0.000782,19350.000000,
164.000000,-0.349066,-0.012393,0.500000,-0.036216,-0.000795,19352.000000,
165.000000,-0.349066,-0.012521,0.500000,-0.036216,-0.000807,19355.000000,
166.000000,-0.349066,-0.012649,0.500000,-0.036216,-0.000820,19358.000000,
167.000000,-0.349066,-0.012777,0.333333,-0.036216,-0.000832,19361.000000,
168.000000,-0.349066,-0.012905,0.500000,-0.036216,-0.000845,19364.000000,
169.000000,-0.349066,-0.013033,0.333333,-0.036216,-0.000858,19367.000000,
170.000000,-0.349066,-0.013161,0.500000,-0.036216,-0.000872,19370.000000,
171.000000,-0.349066,-0.013289,0.500000,-0.036216,-0.000885,19372.000000,
172.000000,-0.349066,-0.013417,0.500000,-0.037887,-0.000898,19375.000000,
173.000000,-0.349066,-0.013544,0.333333,-0.037887,-0.000912,19379.000000,
174.000000,-0.349066,-0.013678,0.500000,-0.037887,-0.000926,19381.000000,
175.000000,-0.349066,-0.013812,0.500000,-0.037887,-0.000939,19384.000000,
176.000000,-0.349066,-0.013946,0.500000,-0.037887,-0.000953,19387.000000,
177.000000,-0.349066,-0.014080,0.500000,-0.037887,-0.000967,19390.000000,
178.000000,-0.349066,-0.014213,0.500000,-0.037887,-0.000982,19392.000000,
179.000000,-0.349066,-0.014347,0.333333,-0.037887,-0.000996,19396.000000,
180.000000,-0.349066,-0.014481,0.500000,-0.037887,-0.001010,19398.000000,
181.000000,-0.349066,-0.014615,0.500000,-0.037887,-0.001025,19401.000000,
182.000000,-0.349066,-0.014749,0.500000,-0.039549,-0.001040,19404.000000,
183.000000,-0.349066,-0.014882,0.500000,-0.039549,-0.001055,19406.000000,
184.000000,-0.349066,-0.015022,0.500000,-0.039549,-0.001070,19409.000000,
185.000000,-0.349066,-0.015162,0.333333,-0.039549,-0.001085,19412.000000,
186.000000,-0.349066,-0.015301,0.500000,-0.039549,-0.001100,19415.000000,
187.000000,-0.349066,-0.015441,0.333333,-0.039549,-0.001116,19418.000000,
188.000000,-0.349066,-0.015581,0.500000,-0.039549,-0.001131,19420.000000,
189.000000,-0.349066,-0.015720,0.500000,-0.039549,-0.001147,19423.000000,
190.000000,-0.349066,-0.015860,0.333333,-0.039549,-0.001163,19427.000000,
191.000000,-0.349066,-0.016000,0.500000,-0.039549,-0.001179,19429.000000,
192.000000,-0.349066,-0.016140,0.500000,-0.041204,-0.001195,19432.000000,
193.000000,-0.349066,-0.016279,0.500000,-0.041204,-0.001211,19435.000000,
194.000000,-0.349066,-0.016425,0.500000,-0.041204,-0.001228,19437.000000,
195.000000,-0.349066,-0.016570,0.500000,-0.041204,-0.001244,19440.000000,
196.000000,-0.349066,-0.016716,0.333333,-0.041204,-0.001261,19444.000000,
197.000000,-0.349066,-0.016861,0.333333,-0.041204,-0.001278,19447.000000,
198.000000,-0.349066,-0.017007,0.333333,-0.041204,-0.001295,19450.000000,
199.000000,-0.349066,-0.017152,0.500000,-0.041204,-0.001312,19453.000000,
200.000000,-0.349066,-0.017298,0.500000,-0.041204,-0.001329,19456.000000,
201.000000,-0.349066,-0.017443,0.500000,-0.041204,-0.001347,19458.000000,
202.000000,-0.349066,-0.017589,0.500000,-0.042849,-0.001364,19461.000000,
203.000000,-0.349066,-0.017734,0.500000,-0.042849,-0.001382,19463.000000,
204.000000,-0.349066,-0.017886,0.500000,-0.042849,-0.001400,19466.000000,
205.000000,-0.349066,-0.018037,0.333333,-0.042849,-0.001418,19469.000000,
206.000000,-0.349066,-0.018189,0.500000,-0.042849,-0.001436,19472.000000,
207.000000,-0.349066,-0.018340,0.500000,-0.042849,-0.001454,19474.000000,
208.000000,-0.349066,-0.018491,0.333333,-0.042849,-0.001473,19478.000000,
209.000000,-0.349066,-0.018643,0.500000,-0.042849,-0.001492,19480.000000,
210.000000,-0.349066,-0.018794,0.500000,-0.042849,-0.001510,19483.000000,
211.000000,-0.349066,-0.018945,0.500000,-0.042849,-0.001529,19485.000000,
212.000000,-0.349066,-0.019097,0.333333,-0.044486,-0.001548,19488.000000,
213.000000,-0.349066,-0.019248,0.500000,-0.044486,-0.001568,19491.000000,
214.000000,-0.349066,-0.019405,0.333333,-0.044486,-0.001587,19494.000000,
215.000000,-0.349066,-0.019562,0.500000,-0.044486,-0.001607,19497.000000,
216.000000,-0.349066,-0.019719,0.500000,-0.044486,-0.001626,19500.000000,
217.000000,-0.349066,-0.019877,0.500000,-0.044486,-0.001646,19503.000000,
218.000000,-0.349066,-0.020034,0.333333,-0.044486,-0.001666,19506.000000,
219.000000,-0.349066,-0.020191,0.333333,-0.044486,-0.001686,19510.000000,
220.000000,-0.349066,-0.020348,0.500000,-0.044486,-0.001707,19512.000000,
221.000000,-0.349066,-0.020505,0.500000,-0.044486,-0.001727,19515.000000,
222.000000,-0.349066,-0.020662,0.333333,-0.046113,-0.001748,19519.000000,
223.000000,-0.349066,-0.020819,0.333333,-0.046113,-0.001769,19522.000000,
224.000000,-0.349066,-0.020982,0.333333,-0.046113,-0.001790,19525.000000,
225.000000,-0.349066,-0.021145,0.333333,-0.046113,-0.001811,19529.000000,
226.000000,-0.349066,-0.021308,0.333333,-0.046113,-0.001832,19533.000000,
227.000000,-0.349066,-0.021471,0.333333,-0.046113,-0.001854,19536.000000,
228.000000,-0.349066,-0.021634,0.333333,-0.046113,-0.001875,19540.000000,
229.000000,-0.349066,-0.021797,0.250000,-0.046113,-0.001897,19544.000000,
230.000000,-0.349066,-0.021960,0.333333,-0.046113,-0.001919,19547.000000,
231.000000,-0.349066,-0.022122,0.250000,-0.046113,-0.001941,19551.000000,
232.000000,-0.349066,-0.022285,0.333333,-0.047730,-0.001963,19555.000000,
233.000000,-0.349066,-0.022448,0.333333,-0.047730,-0.001986,19558.000000,
234.000000,-0.349066,-0.022617,0.333333,-0.047730,-0.002009,19561.000000,
235.000000,-0.349066,-0.022786,0.333333,-0.047730,-0.002031,19565.000000,
236.000000,-0.349066,-0.022954,0.333333,-0.047730,-0.002054,19569.000000,
237.000000,-0.349066,-0.023123,0.333333,-0.047730,-0.002077,19572.000000,
238.000000,-0.349066,-0.023291,0.333333,-0.047730,-0.002101,19575.000000,
239.000000,-0.349066,-0.023460,0.250000,-0.047730,-0.002124,19580.000000,
240.000000,-0.349066,-0.023629,0.333333,-0.047730,-0.002148,19584.000000,
241.000000,-0.349066,-0.023797,0.250000,-0.047730,-0.002172,19588.000000,
242.000000,-0.349066,-0.023966,0.250000,-0.049338,-0.002196,19592.000000,
243.000000,-0.349066,-0.024134,0.250000,-0.049338,-0.002220,19596.000000,
244.000000,-0.349066,-0.024309,0.250000,-0.049338,-0.002244,19601.000000,
245.000000,-0.349066,-0.024483,0.333333,-0.049338,-0.002268,19604.000000,
246.000000,-0.349066,-0.024657,0.500000,-0.049338,-0.002293,19607.000000,
247.000000,-0.349066,-0.024832,0.333333,-0.049338,-0.002318,19610.000000,
248.000000,-0.349066,-0.025006,0.500000,-0.049338,-0.002343,19613.000000,
249.000000,-0.349066,-0.025180,0.500000,-0.049338,-0.002368,19616.000000,
250.000000,-0.349066,-0.025355,0.333333,-0.049338,-0.002393,19619.000000,
251.000000,-0.349066,-0.025529,0.500000,-0.049338,-0.002419,19622.000000,
252.000000,-0.349066,-0.025703,0.333333,-0.049338,-0.002445,19625.000000,
253.000000,-0.349066,-0.025878,0.333333,-0.051095,-0.002471,19629.000000,
254.000000,-0.349066,-0.026052,0.500000,-0.051095,-0.002497,19632.000000,
255.000000,-0.349066,-0.026232,0.333333,-0.051095,-0.002523,19636.000000,
256.000000,-0.349066,-0.026413,0.250000,-0.051095,-0.002549,19640.000000,
257.000000,-0.349066,-0.026593,0.250000,-0.051095,-0.002576,19644.000000,
258.000000,-0.349066,-0.026774,0.333333,-0.051095,-0.002603,19647.000000,
259.000000,-0.349066,-0.026954,0.250000,-0.051095,-0.002630,19651.000000,
260.000000,-0.349066,-0.027135,0.333333,-0.051095,-0.002657,19655.000000,
261.000000,-0.349066,-0.027315,0.500000,-0.051095,-0.002684,19658.000000,
262.000000,-0.349066,-0.027496,0.333333,-0.051095,-0.002712,19661.000000,
263.000000,-0.349066,-0.027677,0.500000,-0.052681,-0.002739,19664.000000,
264.000000,-0.349066,-0.027857,0.333333,-0.052681,-0.002767,19668.000000,
265.000000,-0.349066,-0.028043,0.500000,-0.052681,-0.002795,19671.000000,
266.000000,-0.349066,-0.028229,0.333333,-0.052681,-0.002823,19674.000000,
267.000000,-0.349066,-0.028415,0.333333,-0.052681,-0.002852,19678.000000,
268.000000,-0.349066,-0.028602,0.500000,-0.052681,-0.002880,19681.000000,
269.000000,-0.349066,-0.028788,0.333333,-0.052681,-0.002909,19685.000000,
270.000000,-0.349066,-0.028974,0.250000,-0.052681,-0.002938,19689.000000,
271.000000,-0.349066,-0.029160,0.250000,-0.052681,-0.002967,19693.000000,
272.000000,-0.349066,-0.029346,0.333333,-0.052681,-0.002997,19697.000000,
273.000000,-0.349066,-0.029532,0.333333,-0.054256,-0.003026,19701.000000,
274.000000,-0.349066,-0.029718,0.333333,-0.054256,-0.003056,19704.000000,
275.000000,-0.349066,-0.029910,0.250000,-0.054256,-0.003086,19708.000000,
276.000000,-0.349066,-0.030102,0.333333,-0.054256,-0.003116,19712.000000,
277.000000,-0.349066,-0.030294,0.333333,-0.054256,-0.003146,19716.000000,
278.000000,-0.349066,-0.030485,0.250000,-0.054256,-0.003177,19720.000000,
279.000000,-0.349066,-0.030677,0.250000,-0.054256,-0.003207,19724.000000,
280.000000,-0.349066,-0.030869,0.333333,-0.054256,-0.003238,19727.000000,
281.000000,-0.349066,-0.031060,0.500000,-0.054256,-0.003269,19730.000000,
282.000000,-0.349066,-0.031252,0.500000,-0.054256,-0.003301,19733.000000,
283.000000,-0.349066,-0.031444,0.333333,-0.055820,-0.003332,19736.000000,
284.000000,-0.349066,-0.031636,0.333333,-0.055820,-0.003364,19740.000000,
285.000000,-0.349066,-0.031833,0.333333,-0.055820,-0.003395,19744.000000,
286.000000,-0.349066,-0.032030,0.333333,-0.055820,-0.003427,19747.000000,
287.000000,-0.349066,-0.032227,0.333333,-0.055820,-0.003460,19751.000000,
288.000000,-0.349066,-0.032425,0.333333,-0.055820,-0.003492,19754.000000,
289.000000,-0.349066,-0.032622,0.500000,-0.055820,-0.003525,19756.000000,
290.000000,-0.349066,-0.032819,0.333333,-0.055820,-0.003558,19760.000000,
291.000000,-0.349066,-0.033016,0.333333,-0.055820,-0.003591,19764.000000,
292.000000,-0.349066,-0.033214,0.333333,-0.055820,-0.003624,19767.000000,
293.000000,-0.349066,-0.033411,0.500000,-0.057373,-0.003657,19770.000000,
294.000000,-0.349066,-0.033608,0.500000,-0.057373,-0.003691,19773.000000,
295.000000,-0.349066,-0.033811,0.500000,-0.057373,-0.003725,19776.000000,
296.000000,-0.349066,-0.034014,0.500000,-0.057373,-0.003759,19778.000000,
297.000000,-0.349066,-0.034216,0.500000,-0.057373,-0.003793,19781.000000,
298.000000,-0.349066,-0.034419,0.333333,-0.057373,-0.003827,19785.000000,
299.000000,-0.349066,-0.034622,0.500000,-0.057373,-0.003862,19788.000000,
300.000000,-0.349066,-0.034825,0.500000,-0.057373,-0.003897,19790.000000,
301.000000,-0.349066,-0.035027,0.333333,-0.057373,-0.003932,19794.000000,
302.000000,-0.349066,-0.035230,0.500000,-0.057373,-0.003967,19796.000000,
303.000000,-0.349066,-0.035433,0.500000,-0.058915,-0.004002,19799.000000,
304.000000,-0.349066,-0.035636,0.333333,-0.058915,-0.004038,19802.000000,
305.000000,-0.349066,-0.035844,0.500000,-0.058915,-0.004074,19805.000000,
306.000000,-0.349066,-0.036052,0.500000,-0.058915,-0.004110,19808.000000,
307.000000,-0.349066,-0.036260,0.333333,-0.058915,-0.004146,19812.000000,
308.000000,-0.349066,-0.036469,0.250000,-0.058915,-0.004183,19816.000000,
309.000000,-0.349066,-0.036677,0.333333,-0.058915,-0.004219,19819.000000,
310.000000,-0.349066,-0.036885,0.333333,-0.058915,-0.004256,19823.000000,
311.000000,-0.349066,-0.037093,0.333333,-0.058915,-0.004293,19826.000000,
312.000000,-0.349066,-0.037302,0.333333,-0.058915,-0.004331,19830.000000,
313.000000,-0.349066,-0.037510,0.333333,-0.060444,-0.004368,19833.000000,
314.000000,-0.349066,-0.037718,0.500000,-0.060444,-0.004406,19836.000000,
315.000000,-0.349066,-0.037932,0.500000,-0.060444,-0.004444,19839.000000,
316.000000,-0.349066,-0.038145,0.250000,-0.060444,-0.004482,19844.000000,
317.000000,-0.349066,-0.038359,0.333333,-0.060444,-0.004520,19847.000000,
318.000000,-0.349066,-0.038573,0.333333,-0.060444,-0.004559,19850.000000,
319.000000,-0.349066,-0.038786,0.333333,-0.060444,-0.004598,19853.000000,
320.000000,-0.349066,-0.039000,0.333333,-0.060444,-0.004637,19856.000000,
321.000000,-0.349066,-0.039213,0.333333,-0.060444,-0.004676,19859.000000,
322.000000,-0.349066,-0.039427,0.333333,-0.060444,-0.004715,19863.000000,
323.000000,-0.349066,-0.039641,0.333333,-0.061962,-0.004755,19866.000000,
324.000000,-0.349066,-0.039854,0.333333,-0.061962,-0.004795,19869.000000,
325.000000,-0.349066,-0.040073,0.333333,-0.061962,-0.004835,19872.000000,
326.000000,-0.349066,-0.040292,0.333333,-0.061962,-0.004875,19875.000000,
327.000000,-0.349066,-0.040511,0.333333,-0.061962,-0.004916,19879.000000,
328.000000,-0.349066,-0.040730,0.333333,-0.061962,-0.004956,19883.000000,
329.000000,-0.349066,-0.040949,0.333333,-0.061962,-0.004997,19886.000000,
330.000000,-0.349066,-0.041168,0.250000,-0.061962,-0.005039,19890.000000,
331.000000,-0.349066,-0.041388,0.250000,-0.061962,-0.005080,19895.000000,
332.000000,-0.349066,-0.041607,0.333333,-0.061962,-0.005122,19898.000000,
333.000000,-0.349066,-0.041826,0.333333,-0.063467,-0.005163,19902.000000,
334.000000,-0.349066,-0.042045,0.333333,-0.063467,-0.005205,19905.000000,
335.000000,-0.349066,-0.042269,0.500000,-0.063467,-0.005248,19908.000000,
336.000000,-0.349066,-0.042493,0.333333,-0.063467,-0.005290,19911.000000,
337.000000,-0.349066,-0.042718,0.333333,-0.063467,-0.005333,19915.000000,
338.000000,-0.349066,-0.042942,0.333333,-0.063467,-0.005376,19918.000000,
