timestamp,rocket_x,rocket_y,rocket_ay,rocket_z,rocket_vx,rocket_vy,rocket_vz,rocket_ax,rocket_az,rocket_theta,rocket_phi,rocket_wy,rocket_psi,rocket_wx,rocket_wz,rocket_alphx,rocket_alphy,rocket_alphz,course_deviation,simSpeed,systemTime
5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2234.000000,
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056818,2323.000000,
15.000000,0.000000,0.000125,5.000000,-0.000000,0.000000,0.025000,-0.000000,0.000000,-0.000013,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.500000,2333.000000,
20.000000,0.000000,0.000375,5.000000,-0.000000,0.000000,0.050000,-0.000000,0.000000,-0.000013,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.625000,2342.000000,
25.000000,0.000000,0.000750,5.000000,-0.000000,0.000000,0.075000,-0.000000,0.000000,-0.000013,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.555556,2351.000000,
30.000000,0.000000,0.001250,5.000000,-0.000000,0.000000,0.100000,-0.000001,0.000000,-0.000161,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.555556,2360.000000,
35.000000,-0.000000,0.001875,5.000000,-0.000000,-0.000000,0.125000,-0.000002,-0.000000,-0.000161,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000038,-0.000000,-0.000000,0.000000,0.833333,2366.000000,
40.000000,-0.000000,0.002625,5.000000,-0.000000,-0.000000,0.150000,-0.000003,-0.000000,-0.000303,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000000,0.000072,-0.000000,-0.000000,0.000000,0.555556,2375.000000,
45.000000,-0.000000,0.003500,5.000000,-0.000000,-0.000000,0.175000,-0.000005,-0.000000,-0.000303,0.000000,0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000072,-0.000000,-0.000000,0.000000,0.714286,2383.000000,
50.000000,-0.000000,0.004500,5.000000,-0.000000,-0.000000,0.200000,-0.000006,-0.000000,-0.000303,0.000000,0.000000,0.000000,-0.000000,0.000002,-0.000000,0.000072,-0.000000,-0.000000,0.000000,0.625000,2391.000000,
55.000000,-0.000000,0.005625,5.000000,-0.000000,-0.000000,0.225000,-0.000009,-0.000000,-0.000623,0.000000,0.000000,-0.000000,-0.000000,0.000002,-0.000000,0.000148,0.000000,-0.000000,0.000000,0.714286,2399.000000,
60.000000,-0.000000,0.006875,5.000000,-0.000000,-0.000000,0.250000,-0.000013,-0.000000,-0.000623,0.000000,0.000000,-0.000000,-0.000000,0.000003,-0.000000,0.000148,-0.000000,-0.000000,0.000000,0.625000,2408.000000,
65.000000,-0.000000,0.008250,5.000000,-0.000000,-0.000000,0.275000,-0.000016,-0.000000,-0.000623,0.000000,0.000000,0.000000,-0.000000,0.000004,-0.000000,0.000148,-0.000000,-0.000000,0.000000,0.357143,2422.000000,
70.000000,-0.000000,0.009750,5.000000,-0.000000,-0.000000,0.300000,-0.000021,-0.000000,-0.001047,0.000000,0.000000,0.000000,-0.000000,0.000005,-0.000000,0.000248,-0.000000,-0.000000,0.000000,0.714286,2429.000000,
75.000000,-0.000000,0.011375,5.000000,-0.000000,-0.000000,0.325000,-0.000026,-0.000000,-0.001047,0.000000,0.000000,0.000000,-0.000000,0.000006,-0.000000,0.000248,-0.000000,-0.000000,0.000000,0.500000,2440.000000,
80.000000,-0.000000,0.013125,5.000000,-0.000000,-0.000000,0.350000,-0.000033,-0.000000,-0.001371,0.000000,0.000000,0.000000,-0.000000,0.000008,-0.000000,0.000325,-0.000000,-0.000000,0.000000,0.384615,2453.000000,
85.000000,-0.000000,0.015000,5.000000,-0.000000,-0.000000,0.375000,-0.000040,-0.000000,-0.001371,0.000000,0.000000,-0.000000,-0.000000,0.000009,-0.000000,0.000325,-0.000000,-0.000000,0.000000,0.625000,2461.000000,
90.000000,-0.000000,0.017000,5.000000,-0.000000,-0.000000,0.400000,-0.000049,-0.000000,-0.001741,0.000000,0.000000,-0.000000,-0.000000,0.000012,-0.000000,0.000413,-0.000000,-0.000000,0.000000,0.555556,2470.000000,
95.000000,-0.000000,0.019125,5.000000,-0.000001,-0.000000,0.425000,-0.000057,-0.000000,-0.001740,0.000000,0.000000,-0.000000,-0.000000,0.000014,-0.000000,0.000413,-0.000000,-0.000000,0.000001,0.625000,2478.000000,
100.000000,-0.000000,0.021375,5.000000,-0.000001,-0.000000,0.450000,-0.000068,-0.000000,-0.002159,0.000000,0.000000,-0.000000,-0.000000,0.000016,-0.000000,0.000512,-0.000000,-0.000000,0.000001,0.555556,2487.000000,
105.000000,-0.000000,0.023750,5.000000,-0.000001,-0.000000,0.475000,-0.000079,-0.000000,-0.002158,0.000000,0.000001,0.000000,-0.000000,0.000019,-0.000000,0.000512,-0.000000,-0.000000,0.000001,0.625000,2496.000000,
110.000000,-0.000000,0.026250,5.000000,-0.000001,-0.000000,0.500000,-0.000092,-0.000000,-0.002622,0.000000,0.000001,-0.000000,-0.000000,0.000022,-0.000000,0.000622,-0.000000,-0.000000,0.000001,0.625000,2505.000000,
115.000000,-0.000000,0.028875,5.000000,-0.000001,-0.000000,0.525000,-0.000105,-0.000000,-0.002621,0.000000,0.000001,-0.000000,-0.000000,0.000025,-0.000000,0.000622,-0.000000,-0.000000,0.000001,0.555556,2514.000000,
120.000000,-0.000000,0.031625,5.000000,-0.000002,-0.000000,0.550000,-0.000121,-0.000000,-0.003130,0.000000,0.000001,-0.000000,-0.000000,0.000029,-0.000000,0.000743,-0.000000,-0.000000,0.000002,0.555556,2523.000000,
125.000000,-0.000000,0.034500,5.000000,-0.000002,-0.000000,0.575000,-0.000136,-0.000000,-0.003112,0.000000,0.000001,-0.000000,-0.000000,0.000032,-0.000000,0.000739,-0.000000,-0.000000,0.000002,0.625000,2532.000000,
130.000000,-0.000000,0.037500,5.000000,-0.000002,-0.000000,0.600000,-0.000155,-0.000000,-0.003662,0.000000,0.000001,-0.000000,-0.000000,0.000037,-0.000000,0.000869,-0.000000,-0.000000,0.000002,0.357143,2547.000000,
135.000000,-0.000000,0.040625,5.000000,-0.000002,-0.000000,0.625000,-0.000173,-0.000000,-0.003657,0.000000,0.000001,-0.000000,-0.000000,0.000041,-0.000000,0.000868,-0.000000,-0.000000,0.000002,0.714286,2554.000000,
140.000000,-0.000000,0.043875,5.000000,-0.000003,-0.000000,0.650000,-0.000191,-0.000001,-0.003652,0.000000,0.000002,-0.000000,-0.000000,0.000045,-0.000000,0.000867,-0.000000,-0.000000,0.000003,0.625000,2563.000000,
145.000000,-0.000000,0.047250,5.000000,-0.000003,-0.000000,0.675000,-0.000214,-0.000001,-0.004590,0.000000,0.000002,-0.000000,-0.000000,0.000051,-0.000000,0.001090,-0.000000,-0.000000,0.000003,0.454545,2575.000000,
150.000000,-0.000000,0.050750,5.000000,-0.000004,-0.000000,0.700000,-0.000237,-0.000001,-0.004584,0.000000,0.000002,-0.000000,-0.000000,0.000056,-0.000000,0.001089,-0.000000,-0.000000,0.000004,0.714286,2582.000000,
155.000000,-0.000000,0.054375,5.000000,-0.000004,-0.000000,0.725000,-0.000263,-0.000001,-0.005242,0.000000,0.000003,-0.000000,-0.000000,0.000062,-0.000000,0.001245,-0.000000,-0.000000,0.000004,1.000000,2587.000000,
160.000000,-0.000000,0.058125,5.000000,-0.000005,-0.000000,0.750000,-0.000289,-0.000001,-0.005233,0.000000,0.000003,-0.000000,-0.000000,0.000069,-0.000000,0.001243,-0.000000,-0.000000,0.000005,0.714286,2595.000000,
165.000000,-0.000000,0.062000,4.999999,-0.000006,-0.000000,0.775000,-0.000319,-0.000001,-0.005930,0.000000,0.000003,-0.000000,-0.000000,0.000076,-0.000000,0.001409,-0.000000,-0.000000,0.000006,0.714286,2603.000000,
170.000000,-0.000000,0.066000,4.999999,-0.000006,-0.000000,0.800000,-0.000349,-0.000002,-0.005920,0.000000,0.000004,-0.000000,-0.000000,0.000083,-0.000000,0.001407,-0.000000,-0.000000,0.000006,0.625000,2611.000000,
175.000000,-0.000000,0.070125,4.999999,-0.000007,-0.000000,0.825000,-0.000382,-0.000002,-0.006666,0.000000,0.000004,-0.000000,-0.000000,0.000091,-0.000000,0.001584,-0.000000,-0.000000,0.000007,0.833333,2617.000000,
180.000000,-0.000000,0.074375,4.999999,-0.000008,-0.000000,0.850000,-0.000415,-0.000002,-0.006654,0.000000,0.000005,-0.000000,-0.000000,0.000099,-0.000000,0.001582,-0.000000,-0.000000,0.000008,0.833333,2624.000000,
185.000000,-0.000000,0.078750,4.999999,-0.000009,-0.000000,0.875000,-0.000452,-0.000002,-0.007443,0.000000,0.000005,-0.000000,-0.000000,0.000107,-0.000000,0.001769,-0.000000,-0.000000,0.000009,0.555556,2633.000000,
190.000000,-0.000000,0.083250,4.999999,-0.000010,-0.000000,0.900000,-0.000490,-0.000003,-0.007428,0.000000,0.000006,-0.000000,-0.000000,0.000116,-0.000000,0.001766,-0.000000,-0.000001,0.000010,0.714286,2640.000000,
195.000000,-0.000000,0.087875,4.999999,-0.000011,-0.000000,0.925000,-0.000531,-0.000003,-0.008259,0.000000,0.000006,-0.000000,-0.000000,0.000126,-0.000000,0.001964,-0.000000,-0.000001,0.000011,0.454545,2652.000000,
200.000000,-0.000000,0.092625,4.999999,-0.000012,-0.000000,0.950000,-0.000572,-0.000003,-0.008242,0.000000,0.000007,-0.000000,-0.000000,0.000136,-0.000000,0.001960,-0.000000,-0.000001,0.000012,0.714286,2659.000000,
205.000000,-0.000000,0.097500,4.999999,-0.000013,-0.000000,0.975000,-0.000618,-0.000003,-0.009114,0.000000,0.000008,-0.000000,-0.000000,0.000147,-0.000000,0.002168,-0.000000,-0.000001,0.000013,0.833333,2666.000000,
210.000000,-0.000000,0.102500,4.999999,-0.000015,-0.000000,1.000000,-0.000663,-0.000004,-0.009094,0.000000,0.000009,-0.000000,-0.000000,0.000158,-0.000000,0.002164,-0.000000,-0.000001,0.000015,0.555556,2675.000000,
215.000000,-0.000000,0.107625,4.999998,-0.000016,-0.000000,1.025000,-0.000713,-0.000004,-0.010007,0.000000,0.000009,-0.000000,-0.000000,0.000169,-0.000000,0.002381,-0.000000,-0.000001,0.000016,1.000000,2681.000000,
220.000000,-0.000000,0.112875,4.999998,-0.000018,-0.000000,1.050000,-0.000763,-0.000005,-0.009984,0.000000,0.000010,-0.000000,-0.000000,0.000181,-0.000000,0.002376,-0.000000,-0.000001,0.000018,0.833333,2687.000000,
225.000000,-0.000000,0.118250,4.999998,-0.000019,-0.000000,1.075000,-0.000818,-0.000005,-0.010938,0.000000,0.000011,-0.000000,-0.000000,0.000194,-0.000000,0.002603,-0.000000,-0.000001,0.000019,0.625000,2696.000000,
230.000000,-0.000000,0.123750,4.999998,-0.000021,-0.000000,1.100000,-0.000872,-0.000006,-0.010910,0.000000,0.000012,-0.000000,-0.000000,0.000207,-0.000000,0.002598,-0.000000,-0.000001,0.000021,0.714286,2703.000000,
235.000000,-0.000000,0.129375,4.999998,-0.000023,-0.000000,1.125000,-0.000932,-0.000006,-0.011905,0.000000,0.000013,-0.000000,-0.000000,0.000222,-0.000000,0.002835,-0.000000,-0.000001,0.000023,0.714286,2711.000000,
240.000000,-0.000000,0.135125,4.999998,-0.000025,-0.000000,1.150000,-0.000991,-0.000007,-0.011873,0.000000,0.000015,-0.000000,-0.000000,0.000236,-0.000000,0.002828,-0.000000,-0.000002,0.000025,0.833333,2717.000000,
245.000000,-0.000000,0.141000,4.999997,-0.000027,-0.000000,1.175000,-0.001056,-0.000007,-0.012907,0.000000,0.000016,-0.000000,-0.000000,0.000251,-0.000000,0.003074,-0.000000,-0.000002,0.000027,0.625000,2725.000000,
250.000000,-0.000000,0.147000,4.999997,-0.000029,-0.000000,1.200000,-0.001120,-0.000008,-0.012871,0.000000,0.000017,-0.000000,-0.000000,0.000266,-0.000000,0.003067,-0.000000,-0.000002,0.000029,0.714286,2733.000000,
255.000000,-0.000000,0.153125,4.999997,-0.000032,-0.000000,1.225000,-0.001190,-0.000008,-0.013944,0.000000,0.000019,-0.000000,-0.000000,0.000283,-0.000000,0.003323,-0.000000,-0.000002,0.000032,0.625000,2741.000000,
260.000000,-0.000000,0.159375,4.999997,-0.000034,-0.000000,1.250000,-0.001259,-0.000008,-0.013903,0.000000,0.000020,-0.000000,-0.000000,0.000300,-0.000000,0.003314,-0.000000,-0.000002,0.000034,0.384615,2754.000000,
265.000000,-0.000000,0.165750,4.999997,-0.000037,-0.000001,1.275000,-0.001329,-0.000010,-0.013859,0.000000,0.000022,-0.000000,-0.000000,0.000316,-0.000000,0.003305,-0.000000,-0.000002,0.000037,0.555556,2763.000000,
270.000000,-0.000000,0.172250,4.999996,-0.000040,-0.000001,1.300000,-0.001407,-0.000010,-0.015596,0.000000,0.000023,-0.000000,-0.000000,0.000335,-0.000000,0.003719,-0.000000,-0.000002,0.000040,0.714286,2771.000000,
275.000000,-0.000000,0.178875,4.999996,-0.000043,-0.000001,1.325000,-0.001484,-0.000011,-0.015548,0.000000,0.000025,-0.000000,-0.000000,0.000353,-0.000000,0.003709,-0.000000,-0.000003,0.000043,0.625000,2779.000000,
280.000000,-0.000000,0.185625,4.999996,-0.000046,-0.000001,1.350000,-0.001568,-0.000011,-0.016712,0.000000,0.000027,-0.000000,-0.000000,0.000373,-0.000000,0.003987,-0.000000,-0.000003,0.000046,0.833333,2785.000000,
285.000000,-0.000000,0.192500,4.999996,-0.000049,-0.000001,1.375000,-0.001651,-0.000013,-0.016658,0.000000,0.000029,-0.000000,-0.000000,0.000393,-0.000000,0.003975,-0.000000,-0.000003,0.000049,0.714286,2792.000000,
290.000000,-0.000000,0.199500,4.999995,-0.000053,-0.000001,1.400000,-0.001740,-0.000013,-0.017850,0.000000,0.000031,-0.000000,-0.000000,0.000414,-0.000000,0.004260,-0.000000,-0.000003,0.000053,0.714286,2800.000000,
295.000000,-0.000000,0.206625,4.999995,-0.000057,-0.000001,1.425000,-0.001829,-0.000015,-0.017790,0.000000,0.000033,-0.000000,-0.000000,0.000436,-0.000000,0.004247,-0.000000,-0.000004,0.000057,0.714286,2807.000000,
300.000000,-0.000000,0.213875,4.999994,-0.000061,-0.000001,1.450000,-0.001925,-0.000015,-0.019031,0.000000,0.000035,-0.000000,-0.000000,0.000458,-0.000000,0.004544,-0.000000,-0.000004,0.000061,0.625000,2815.000000,
305.000000,-0.000000,0.221250,4.999995,-0.000065,-0.000001,1.475000,-0.002019,-0.000017,-0.018964,0.000000,0.000038,-0.000000,-0.000000,0.000481,-0.000000,0.004530,-0.000000,-0.000004,0.000065,0.714286,2823.000000,
310.000000,-0.000000,0.228750,4.999994,-0.000069,-0.000001,1.500000,-0.002121,-0.000017,-0.020241,0.000000,0.000040,-0.000000,-0.000000,0.000505,-0.000000,0.004835,-0.000000,-0.000004,0.000069,0.625000,2831.000000,
315.000000,-0.000000,0.236375,4.999994,-0.000073,-0.000001,1.525000,-0.002221,-0.000019,-0.020168,0.000000,0.000043,-0.000000,-0.000000,0.000529,-0.000000,0.004820,-0.000000,-0.000005,0.000073,0.714286,2839.000000,
320.000000,-0.000000,0.244125,4.999993,-0.000078,-0.000001,1.550000,-0.002329,-0.000019,-0.021479,0.000000,0.000046,-0.000000,-0.000000,0.000555,-0.000000,0.005133,-0.000000,-0.000005,0.000078,0.500000,2850.000000,
325.000000,-0.000000,0.252000,4.999993,-0.000083,-0.000001,1.574999,-0.002436,-0.000022,-0.021398,0.000000,0.000049,-0.000000,-0.000000,0.000580,-0.000000,0.005117,-0.000000,-0.000005,0.000083,0.384615,2863.000000,
330.000000,-0.000000,0.260000,4.999992,-0.000088,-0.000002,1.599999,-0.002550,-0.000022,-0.022744,0.000000,0.000052,-0.000000,-0.000000,0.000608,-0.000000,0.005439,-0.000000,-0.000005,0.000088,0.714286,2871.000000,
335.000000,-0.000000,0.268125,4.999992,-0.000094,-0.000002,1.624999,-0.002663,-0.000024,-0.022655,0.000000,0.000055,-0.000000,-0.000000,0.000635,-0.000000,0.005420,-0.000000,-0.000006,0.000094,0.714286,2879.000000,
340.000000,-0.000000,0.276375,4.999991,-0.000099,-0.000002,1.649999,-0.002783,-0.000024,-0.024035,0.000000,0.000058,-0.000000,-0.000000,0.000664,-0.000000,0.005750,-0.000000,-0.000006,0.000099,1.000000,2884.000000,
345.000000,-0.000000,0.284750,4.999992,-0.000105,-0.000002,1.674999,-0.002903,-0.000027,-0.023937,0.000000,0.000062,-0.000000,-0.000000,0.000692,-0.000000,0.005730,-0.000000,-0.000007,0.000105,0.625000,2893.000000,
350.000000,-0.000000,0.293250,4.999991,-0.000111,-0.000002,1.699999,-0.003029,-0.000027,-0.025350,0.000000,0.000065,-0.000000,-0.000000,0.000723,-0.000000,0.006068,-0.000000,-0.000006,0.000111,0.833333,2899.000000,
355.000000,-0.000000,0.301875,4.999991,-0.000117,-0.000002,1.724999,-0.003156,-0.000031,-0.025243,0.000000,0.000069,-0.000000,-0.000000,0.000753,-0.000001,0.006046,-0.000000,-0.000007,0.000117,1.000000,2905.000000,
360.000000,-0.000000,0.310625,4.999990,-0.000124,-0.000002,1.749999,-0.003289,-0.000030,-0.026688,0.000000,0.000073,-0.000000,-0.000000,0.000785,-0.000001,0.006392,-0.000000,-0.000007,0.000124,0.833333,2911.000000,
365.000000,-0.000000,0.319500,4.999990,-0.000131,-0.000003,1.774999,-0.003422,-0.000034,-0.026573,0.000000,0.000077,-0.000000,-0.000000,0.000817,-0.000001,0.006368,-0.000000,-0.000008,0.000131,1.000000,2916.000000,
370.000000,-0.000000,0.328500,4.999989,-0.000138,-0.000003,1.799999,-0.003562,-0.000034,-0.028049,0.000000,0.000081,-0.000000,-0.000000,0.000850,-0.000001,0.006722,-0.000000,-0.000008,0.000138,0.454545,2928.000000,
375.000000,-0.000000,0.337625,4.999989,-0.000146,-0.000003,1.824999,-0.003702,-0.000038,-0.027923,0.000000,0.000086,-0.000000,-0.000000,0.000884,-0.000001,0.006696,-0.000000,-0.000009,0.000146,1.000000,2933.000000,
380.000000,-0.000000,0.346875,4.999988,-0.000153,-0.000003,1.849999,-0.003849,-0.000038,-0.029430,0.000000,0.000090,-0.000000,-0.000000,0.000919,-0.000001,0.007058,-0.000000,-0.000009,0.000153,0.333333,2948.000000,
385.000000,-0.000000,0.356250,4.999988,-0.000161,-0.000003,1.874999,-0.003995,-0.000042,-0.029295,0.000000,0.000095,-0.000000,-0.000000,0.000954,-0.000001,0.007030,-0.000000,-0.000010,0.000161,1.000000,2954.000000,
390.000000,-0.000000,0.365750,4.999987,-0.000170,-0.000003,1.899999,-0.004150,-0.000042,-0.030832,0.000000,0.000100,-0.000000,-0.000000,0.000991,-0.000001,0.007398,-0.000000,-0.000010,0.000170,0.555556,2964.000000,
395.000000,-0.000000,0.375375,4.999987,-0.000179,-0.000004,1.924999,-0.004303,-0.000046,-0.030685,0.000000,0.000105,-0.000000,-0.000000,0.001028,-0.000001,0.007368,-0.000000,-0.000011,0.000179,1.000000,2969.000000,
400.000000,-0.000000,0.385125,4.999985,-0.000188,-0.000004,1.949999,-0.004464,-0.000046,-0.032251,0.000000,0.000111,-0.000000,-0.000000,0.001067,-0.000001,0.007744,-0.000000,-0.000011,0.000188,0.625000,2977.000000,
405.000000,-0.000000,0.395000,4.999986,-0.000197,-0.000004,1.974999,-0.004625,-0.000051,-0.032094,0.000000,0.000116,-0.000000,-0.000000,0.001105,-0.000001,0.007711,-0.000000,-0.000012,0.000197,1.000000,2983.000000,
410.000000,-0.000000,0.405000,4.999984,-0.000206,-0.000004,1.999999,-0.004793,-0.000050,-0.033688,0.000000,0.000122,-0.000000,-0.000000,0.001146,-0.000001,0.008094,-0.000000,-0.000012,0.000206,1.000000,2988.000000,
415.000000,-0.000000,0.415125,4.999985,-0.000216,-0.000005,2.024998,-0.004961,-0.000056,-0.033520,0.000000,0.000128,-0.000000,-0.000000,0.001186,-0.000001,0.008059,-0.000000,-0.000013,0.000216,0.625000,2997.000000,
420.000000,-0.000000,0.425375,4.999983,-0.000227,-0.000005,2.049998,-0.005136,-0.000055,-0.035142,0.000000,0.000134,-0.000000,-0.000000,0.001228,-0.000001,0.008449,-0.000000,-0.000013,0.000227,0.714286,3004.000000,
425.000000,-0.000000,0.435750,4.999983,-0.000237,-0.000005,2.074998,-0.005311,-0.000061,-0.034960,0.000000,0.000140,-0.000000,-0.000000,0.001270,-0.000001,0.008412,-0.000000,-0.000015,0.000237,0.625000,3013.000000,
430.000000,-0.000000,0.446250,4.999982,-0.000248,-0.000006,2.099998,-0.005494,-0.000061,-0.036609,0.000000,0.000147,-0.000000,-0.000000,0.001314,-0.000001,0.008808,-0.000000,-0.000014,0.000248,0.833333,3019.000000,
435.000000,-0.000000,0.456875,4.999982,-0.000260,-0.000006,2.124998,-0.005676,-0.000067,-0.036416,0.000000,0.000154,-0.000000,-0.000000,0.001358,-0.000001,0.008768,-0.000000,-0.000016,0.000260,0.714286,3026.000000,
440.000000,-0.000000,0.467625,4.999980,-0.000272,-0.000006,2.149998,-0.005867,-0.000066,-0.038091,0.000000,0.000161,-0.000000,-0.000000,0.001404,-0.000001,0.009171,-0.000000,-0.000016,0.000272,1.000000,3032.000000,
445.000000,-0.000000,0.478500,4.999981,-0.000284,-0.000007,2.174998,-0.006056,-0.000073,-0.037884,0.000000,0.000168,-0.000000,-0.000000,0.001450,-0.000002,0.009129,-0.000000,-0.000017,0.000284,0.833333,3039.000000,
450.000000,-0.000000,0.489500,4.999979,-0.000296,-0.000007,2.199998,-0.006254,-0.000072,-0.039584,0.000000,0.000175,-0.000000,-0.000000,0.001497,-0.000002,0.009538,-0.000000,-0.000017,0.000296,0.714286,3047.000000,
455.000000,-0.000000,0.500625,4.999980,-0.000309,-0.000007,2.224998,-0.006451,-0.000079,-0.039363,0.000000,0.000183,-0.000000,-0.000000,0.001545,-0.000002,0.009492,-0.000000,-0.000019,0.000309,0.555556,3056.000000,
460.000000,-0.000000,0.511875,4.999978,-0.000323,-0.000008,2.249998,-0.006656,-0.000079,-0.041088,0.000000,0.000191,-0.000000,-0.000000,0.001594,-0.000002,0.009908,-0.000000,-0.000019,0.000323,0.357143,3071.000000,
465.000000,-0.000000,0.523250,4.999978,-0.000336,-0.000008,2.274998,-0.006861,-0.000086,-0.040853,0.000000,0.000199,-0.000000,-0.000000,0.001644,-0.000002,0.009859,-0.000000,-0.000020,0.000336,0.555556,3081.000000,
470.000000,-0.000000,0.534750,4.999976,-0.000351,-0.000009,2.299997,-0.007074,-0.000085,-0.042602,0.000000,0.000208,-0.000000,-0.000000,0.001695,-0.000002,0.010281,-0.000000,-0.000020,0.000351,1.000000,3086.000000,
475.000000,-0.000000,0.546375,4.999977,-0.000365,-0.000009,2.324997,-0.007286,-0.000093,-0.042352,0.000000,0.000216,-0.000000,-0.000000,0.001746,-0.000002,0.010229,-0.000000,-0.000022,0.000365,0.714286,3094.000000,
480.000000,-0.000000,0.558125,4.999975,-0.000380,-0.000010,2.349997,-0.007506,-0.000092,-0.044124,0.000000,0.000225,-0.000000,-0.000000,0.001799,-0.000002,0.010657,-0.000000,-0.000022,0.000380,0.833333,3100.000000,
485.000000,-0.000000,0.570000,4.999976,-0.000396,-0.000010,2.374997,-0.007725,-0.000100,-0.043859,0.000000,0.000235,-0.000000,-0.000000,0.001852,-0.000002,0.010602,-0.000000,-0.000024,0.000396,0.714286,3108.000000,
490.000000,-0.000000,0.582000,4.999974,-0.000412,-0.000011,2.399997,-0.007954,-0.000100,-0.045653,0.000000,0.000244,-0.000000,-0.000000,0.001908,-0.000003,0.011035,-0.000000,-0.000024,0.000412,0.833333,3114.000000,
495.000000,-0.000000,0.594125,4.999975,-0.000428,-0.000011,2.424997,-0.008181,-0.000108,-0.045373,0.000000,0.000254,-0.000000,-0.000000,0.001963,-0.000003,0.010977,-0.000000,-0.000026,0.000428,0.833333,3120.000000,
500.000000,-0.000000,0.606375,4.999972,-0.000445,-0.000012,2.449997,-0.008416,-0.000108,-0.047187,0.000000,0.000264,-0.000000,-0.000000,0.002020,-0.000003,0.011416,-0.000000,-0.000026,0.000445,0.833333,3127.000000,
505.000000,-0.000000,0.618750,4.999973,-0.000462,-0.000012,2.474996,-0.008651,-0.000117,-0.046891,0.000000,0.000275,-0.000000,-0.000000,0.002076,-0.000003,0.011354,-0.000000,-0.000028,0.000462,1.000000,3133.000000,
510.000000,-0.000000,0.631250,4.999971,-0.000480,-0.000013,2.499996,-0.008895,-0.000116,-0.048726,0.000000,0.000285,-0.000000,-0.000000,0.002135,-0.000003,0.011799,-0.000000,-0.000028,0.000480,0.454545,3144.000000,
515.000000,-0.000000,0.643875,4.999972,-0.000498,-0.000013,2.524996,-0.009137,-0.000126,-0.048413,0.000000,0.000296,-0.000000,-0.000000,0.002194,-0.000003,0.011733,-0.000000,-0.000030,0.000498,0.625000,3152.000000,
520.000000,-0.000001,0.656624,4.999969,-0.000517,-0.000014,2.549996,-0.009388,-0.000125,-0.050269,0.000000,0.000308,-0.000000,-0.000000,0.002255,-0.000003,0.012183,-0.000000,-0.000030,0.000517,0.454545,3164.000000,
525.000000,-0.000001,0.669499,4.999971,-0.000536,-0.000015,2.574996,-0.009638,-0.000135,-0.049938,0.000000,0.000319,-0.000000,-0.000000,0.002316,-0.000004,0.012114,-0.000000,-0.000032,0.000536,0.714286,3171.000000,
530.000000,-0.000001,0.682499,4.999968,-0.000556,-0.000015,2.599996,-0.009897,-0.000134,-0.051812,0.000000,0.000331,-0.000000,-0.000000,0.002378,-0.000004,0.012568,-0.000000,-0.000032,0.000556,0.714286,3179.000000,
535.000000,-0.000001,0.695624,4.999969,-0.000576,-0.000016,2.624996,-0.010154,-0.000145,-0.051465,0.000000,0.000343,-0.000000,-0.000000,0.002441,-0.000004,0.012496,-0.000000,-0.000035,0.000576,1.000000,3184.000000,
540.000000,-0.000001,0.708874,4.999967,-0.000597,-0.000017,2.649995,-0.010421,-0.000144,-0.053357,0.000000,0.000356,-0.000000,-0.000000,0.002506,-0.000004,0.012955,-0.000000,-0.000034,0.000597,0.833333,3191.000000,
545.000000,-0.000001,0.722249,4.999968,-0.000618,-0.000018,2.674995,-0.010686,-0.000155,-0.052991,0.000000,0.000369,-0.000000,-0.000000,0.002570,-0.000004,0.012879,-0.000000,-0.000037,0.000618,0.714286,3198.000000,
550.000000,-0.000001,0.735749,4.999965,-0.000640,-0.000018,2.699995,-0.010960,-0.000154,-0.054901,0.000000,0.000382,-0.000000,-0.000000,0.002637,-0.000004,0.013342,-0.000000,-0.000037,0.000640,1.000000,3204.000000,
555.000000,-0.000001,0.749374,4.999967,-0.000663,-0.000019,2.724995,-0.011233,-0.000166,-0.054516,0.000000,0.000395,-0.000000,-0.000000,0.002703,-0.000005,0.013262,-0.000000,-0.000040,0.000663,0.714286,3211.000000,
560.000000,-0.000001,0.763124,4.999964,-0.000685,-0.000020,2.749995,-0.011515,-0.000165,-0.056442,0.000000,0.000409,-0.000000,-0.000000,0.002772,-0.000005,0.013730,-0.000000,-0.000039,0.000685,1.000000,3217.000000,
565.000000,-0.000001,0.776999,4.999966,-0.000709,-0.000021,2.774995,-0.011795,-0.000177,-0.056039,0.000000,0.000423,-0.000000,-0.000000,0.002840,-0.000005,0.013646,-0.000000,-0.000042,0.000709,0.833333,3224.000000,
