timestamp,rocket_x,rocket_y,rocket_z,rocket_vx,rocket_vy,rocket_vz,rocket_ax,rocket_ay,rocket_az,rocket_theta,rocket_phi,rocket_wy,rocket_psi,rocket_wx,rocket_wz,rocket_alphx,rocket_alphy,rocket_alphz,course_deviation,simSpeed,systemTime
55.000000,0.000000,0.005625,0.000000,0.000010,0.225000,0.000000,0.000635,5.000000,0.000007,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000002,-0.000002,-0.000000,0.000151,0.005625,1.250000,43280.000000,
60.000000,0.000000,0.006875,0.000000,0.000013,0.250000,0.000000,0.000635,5.000000,0.000014,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000003,-0.000003,0.000000,0.000151,0.006875,1.000000,43286.000000,
65.000000,0.000000,0.008250,0.000000,0.000016,0.275000,0.000000,0.000635,5.000000,0.000014,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000004,-0.000003,0.000000,0.000151,0.008250,1.000000,43292.000000,
70.000000,0.000000,0.009750,0.000000,0.000021,0.300000,0.000000,0.001071,5.000000,0.000014,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000005,-0.000003,-0.000000,0.000254,0.009750,1.250000,43296.000000,
75.000000,0.000000,0.011375,0.000000,0.000027,0.325000,0.000000,0.001071,5.000000,0.000029,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000006,-0.000007,0.000000,0.000254,0.011375,1.000000,43302.000000,
80.000000,0.000000,0.013125,0.000000,0.000034,0.350000,0.000001,0.001410,5.000000,0.000029,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000008,-0.000007,0.000000,0.000334,0.013125,1.000000,43307.000000,
85.000000,0.000000,0.015000,0.000000,0.000041,0.375000,0.000001,0.001410,5.000000,0.000048,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000010,-0.000011,0.000000,0.000334,0.015000,1.250000,43312.000000,
90.000000,0.000000,0.017000,0.000000,0.000050,0.400000,0.000001,0.001797,5.000000,0.000048,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000012,-0.000011,0.000000,0.000426,0.017000,0.714286,43319.000000,
95.000000,0.000001,0.019125,0.000000,0.000059,0.425000,0.000001,0.001797,5.000000,0.000064,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000014,-0.000015,0.000000,0.000426,0.019124,1.250000,43324.000000,
100.000000,0.000001,0.021375,0.000000,0.000070,0.450000,0.000002,0.002232,5.000000,0.000064,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000017,-0.000015,0.000000,0.000530,0.021374,1.250000,43328.000000,
105.000000,0.000001,0.023750,0.000000,0.000081,0.475000,0.000002,0.002232,5.000000,0.000083,0.000000,-0.000000,-0.000000,0.000001,-0.000001,0.000019,-0.000020,0.000000,0.000530,0.023749,0.833333,43334.000000,
110.000000,0.000001,0.026250,0.000000,0.000095,0.500000,0.000003,0.002715,5.000000,0.000083,0.000000,-0.000000,0.000000,0.000001,-0.000001,0.000022,-0.000020,0.000000,0.000645,0.026249,1.000000,43340.000000,
115.000000,0.000001,0.028875,0.000000,0.000108,0.525000,0.000003,0.002715,5.000000,0.000104,0.000000,-0.000000,-0.000000,0.000001,-0.000001,0.000026,-0.000025,0.000000,0.000645,0.028874,0.833333,43346.000000,
120.000000,0.000002,0.031625,0.000000,0.000124,0.550000,0.000004,0.003247,5.000000,0.000104,0.000000,-0.000000,0.000000,0.000001,-0.000001,0.000030,-0.000025,0.000000,0.000771,0.031623,0.833333,43353.000000,
125.000000,0.000002,0.034500,0.000000,0.000141,0.575000,0.000004,0.003246,5.000000,0.000128,0.000000,-0.000000,0.000000,0.000001,-0.000001,0.000033,-0.000030,0.000000,0.000771,0.034498,1.000000,43358.000000,
130.000000,0.000002,0.037500,0.000000,0.000160,0.600000,0.000005,0.003826,5.000000,0.000128,0.000000,-0.000000,0.000000,0.000001,-0.000001,0.000038,-0.000030,0.000000,0.000909,0.037498,0.714286,43365.000000,
135.000000,0.000003,0.040625,0.000000,0.000179,0.625000,0.000006,0.003825,5.000000,0.000128,0.000000,-0.000000,0.000000,0.000001,-0.000001,0.000042,-0.000030,0.000000,0.000909,0.040622,1.250000,43370.000000,
140.000000,0.000003,0.043875,0.000000,0.000198,0.650000,0.000006,0.003824,5.000000,0.000166,0.000000,-0.000000,0.000000,0.000002,-0.000002,0.000047,-0.000039,0.000000,0.000909,0.043872,1.250000,43375.000000,
145.000000,0.000003,0.047250,0.000000,0.000222,0.675000,0.000007,0.004802,5.000000,0.000166,0.000000,-0.000000,0.000000,0.000002,-0.000002,0.000053,-0.000039,0.000000,0.001141,0.047247,1.250000,43379.000000,
150.000000,0.000004,0.050750,0.000000,0.000246,0.700000,0.000008,0.004801,5.000000,0.000188,0.000000,-0.000000,0.000000,0.000002,-0.000002,0.000058,-0.000045,0.000000,0.001141,0.050746,1.000000,43385.000000,
155.000000,0.000004,0.054375,0.000000,0.000274,0.725000,0.000009,0.005502,5.000000,0.000188,0.000000,-0.000000,-0.000000,0.000003,-0.000002,0.000065,-0.000045,0.000000,0.001307,0.054371,1.250000,43390.000000,
160.000000,0.000005,0.058125,0.000000,0.000301,0.750000,0.000010,0.005501,5.000000,0.000237,0.000000,-0.000000,0.000000,0.000003,-0.000002,0.000071,-0.000056,0.000000,0.001307,0.058120,1.250000,43395.000000,
165.000000,0.000006,0.062000,0.000000,0.000332,0.775000,0.000011,0.006249,4.999999,0.000237,0.000000,-0.000000,0.000000,0.000003,-0.000003,0.000079,-0.000056,0.000000,0.001485,0.061994,1.000000,43400.000000,
170.000000,0.000006,0.066000,0.000000,0.000364,0.800000,0.000013,0.006247,4.999999,0.000276,0.000000,-0.000000,0.000000,0.000004,-0.000003,0.000086,-0.000066,0.000000,0.001485,0.065994,1.000000,43405.000000,
175.000000,0.000007,0.070125,0.000000,0.000399,0.825000,0.000014,0.007045,4.999999,0.000276,0.000000,-0.000000,0.000000,0.000004,-0.000003,0.000095,-0.000066,0.000000,0.001675,0.070118,1.250000,43410.000000,
180.000000,0.000008,0.074375,0.000000,0.000434,0.850000,0.000016,0.007043,4.999999,0.000318,0.000000,-0.000000,0.000000,0.000005,-0.000004,0.000103,-0.000076,0.000000,0.001675,0.074367,1.000000,43416.000000,
185.000000,0.000009,0.078750,0.000000,0.000473,0.875000,0.000017,0.007887,4.999999,0.000318,0.000000,-0.000000,0.000000,0.000005,-0.000004,0.000112,-0.000076,0.000000,0.001876,0.078741,1.250000,43421.000000,
190.000000,0.000010,0.083250,0.000000,0.000513,0.900000,0.000019,0.007885,4.999999,0.000364,0.000000,-0.000000,0.000000,0.000006,-0.000005,0.000122,-0.000087,0.000000,0.001876,0.083240,1.250000,43425.000000,
195.000000,0.000011,0.087875,0.000000,0.000557,0.925000,0.000021,0.008778,4.999999,0.000364,0.000000,-0.000000,0.000000,0.000007,-0.000005,0.000132,-0.000087,0.000000,0.002088,0.087864,0.714286,43432.000000,
200.000000,0.000013,0.092625,0.000000,0.000601,0.950000,0.000023,0.008775,4.999999,0.000415,0.000000,-0.000000,0.000000,0.000007,-0.000005,0.000143,-0.000099,0.000000,0.002089,0.092612,1.250000,43437.000000,
205.000000,0.000014,0.097500,0.000000,0.000649,0.975000,0.000025,0.009717,4.999999,0.000415,0.000000,-0.000000,0.000000,0.000008,-0.000006,0.000154,-0.000099,0.000000,0.002313,0.097486,1.250000,43442.000000,
210.000000,0.000015,0.102500,0.000001,0.000698,1.000000,0.000028,0.009714,4.999999,0.000470,0.000000,-0.000000,0.000000,0.000009,-0.000007,0.000166,-0.000112,0.000000,0.002313,0.102485,1.250000,43447.000000,
215.000000,0.000017,0.107625,0.000001,0.000751,1.025000,0.000030,0.010703,4.999998,0.000470,0.000000,-0.000000,0.000000,0.000010,-0.000007,0.000179,-0.000112,0.000000,0.002548,0.107608,1.000000,43452.000000,
220.000000,0.000018,0.112875,0.000001,0.000805,1.050000,0.000033,0.010699,4.999998,0.000530,0.000000,-0.000000,0.000000,0.000011,-0.000008,0.000191,-0.000126,0.000000,0.002549,0.112857,1.000000,43458.000000,
225.000000,0.000020,0.118250,0.000001,0.000863,1.075000,0.000035,0.011738,4.999998,0.000529,0.000000,-0.000000,0.000000,0.000012,-0.000008,0.000205,-0.000126,0.000000,0.002796,0.118230,1.000000,43463.000000,
230.000000,0.000022,0.123750,0.000001,0.000922,1.100000,0.000038,0.011733,4.999998,0.000594,0.000000,-0.000000,0.000000,0.000013,-0.000009,0.000219,-0.000141,0.000000,0.002796,0.123728,1.000000,43468.000000,
235.000000,0.000024,0.129375,0.000001,0.000986,1.125000,0.000041,0.012819,4.999998,0.000594,0.000000,-0.000001,0.000000,0.000014,-0.000010,0.000235,-0.000141,0.000000,0.003055,0.129351,1.250000,43473.000000,
240.000000,0.000026,0.135125,0.000001,0.001050,1.150000,0.000044,0.012814,4.999998,0.000664,0.000000,-0.000001,0.000000,0.000015,-0.000011,0.000250,-0.000158,0.000000,0.003055,0.135099,1.250000,43478.000000,
245.000000,0.000028,0.141000,0.000001,0.001120,1.175000,0.000048,0.013949,4.999997,0.000664,0.000000,-0.000001,0.000000,0.000017,-0.000011,0.000266,-0.000158,0.000000,0.003325,0.140972,1.000000,43483.000000,
250.000000,0.000031,0.147000,0.000001,0.001190,1.200000,0.000051,0.013943,4.999997,0.000739,0.000000,-0.000001,0.000000,0.000018,-0.000012,0.000283,-0.000176,0.000000,0.003326,0.146969,1.000000,43489.000000,
255.000000,0.000033,0.153125,0.000001,0.001265,1.225000,0.000055,0.015126,4.999997,0.000739,0.000000,-0.000001,0.000000,0.000020,-0.000013,0.000301,-0.000176,0.000000,0.003608,0.153092,1.250000,43493.000000,
260.000000,0.000036,0.159375,0.000001,0.001341,1.250000,0.000059,0.015119,4.999997,0.000739,0.000000,-0.000001,0.000000,0.000021,-0.000014,0.000319,-0.000176,0.000000,0.003608,0.159339,0.714286,43501.000000,
265.000000,0.000039,0.165750,0.000002,0.001417,1.275000,0.000063,0.015112,4.999997,0.000856,0.000000,-0.000001,0.000000,0.000023,-0.000015,0.000337,-0.000204,0.000000,0.003608,0.165711,1.250000,43506.000000,
270.000000,0.000042,0.172250,0.000002,0.001502,1.300000,0.000067,0.016998,4.999996,0.000856,0.000000,-0.000001,0.000000,0.000025,-0.000016,0.000358,-0.000204,0.000000,0.004057,0.172208,1.000000,43511.000000,
275.000000,0.000045,0.178875,0.000002,0.001586,1.325000,0.000072,0.016990,4.999996,0.000928,0.000000,-0.000001,0.000000,0.000027,-0.000017,0.000378,-0.000221,0.000000,0.004057,0.178830,0.833333,43517.000000,
280.000000,0.000049,0.185625,0.000002,0.001678,1.350000,0.000077,0.018295,4.999995,0.000928,0.000000,-0.000001,0.000000,0.000029,-0.000018,0.000400,-0.000221,0.000000,0.004369,0.185576,1.250000,43522.000000,
285.000000,0.000052,0.192500,0.000002,0.001769,1.375000,0.000082,0.018286,4.999995,0.001052,0.000000,-0.000001,0.000000,0.000031,-0.000019,0.000421,-0.000251,0.000000,0.004369,0.192448,0.500000,43533.000000,
290.000000,0.000056,0.199500,0.000002,0.001868,1.400000,0.000087,0.019638,4.999995,0.001052,0.000000,-0.000001,0.000000,0.000033,-0.000021,0.000445,-0.000251,0.000000,0.004692,0.199444,0.625000,43541.000000,
295.000000,0.000060,0.206625,0.000003,0.001966,1.425000,0.000093,0.019628,4.999995,0.001156,0.000000,-0.000001,0.000000,0.000035,-0.000022,0.000468,-0.000276,0.000000,0.004692,0.206565,0.714286,43549.000000,
300.000000,0.000064,0.213875,0.000003,0.002071,1.450000,0.000099,0.021030,4.999994,0.001156,0.000000,-0.000002,0.000000,0.000038,-0.000024,0.000494,-0.000276,0.000000,0.005028,0.213811,1.000000,43554.000000,
305.000000,0.000069,0.221250,0.000003,0.002176,1.475000,0.000105,0.021019,4.999994,0.001268,0.000000,-0.000002,0.000000,0.000040,-0.000025,0.000519,-0.000302,0.000000,0.005028,0.221181,1.000000,43560.000000,
310.000000,0.000073,0.228750,0.000003,0.002288,1.500000,0.000111,0.022469,4.999993,0.001267,0.000000,-0.000002,0.000000,0.000043,-0.000027,0.000546,-0.000302,0.000000,0.005375,0.228677,0.833333,43566.000000,
315.000000,0.000078,0.236375,0.000003,0.002401,1.525000,0.000118,0.022456,4.999993,0.001387,0.000000,-0.000002,0.000000,0.000046,-0.000028,0.000572,-0.000331,0.000000,0.005375,0.236297,1.000000,43572.000000,
320.000000,0.000083,0.244125,0.000004,0.002520,1.549999,0.000125,0.023954,4.999992,0.001386,0.000000,-0.000002,0.000000,0.000049,-0.000030,0.000601,-0.000331,0.000000,0.005733,0.244042,1.000000,43578.000000,
325.000000,0.000088,0.252000,0.000004,0.002640,1.574999,0.000133,0.023940,4.999992,0.001514,0.000000,-0.000002,0.000000,0.000052,-0.000032,0.000630,-0.000361,0.000000,0.005734,0.251911,0.714286,43586.000000,
330.000000,0.000094,0.260000,0.000004,0.002767,1.599999,0.000140,0.025487,4.999991,0.001513,0.000000,-0.000002,0.000000,0.000055,-0.000033,0.000660,-0.000361,0.000000,0.006104,0.259906,0.454545,43597.000000,
335.000000,0.000100,0.268125,0.000004,0.002895,1.624999,0.000149,0.025472,4.999992,0.001649,0.000000,-0.000003,0.000000,0.000059,-0.000035,0.000691,-0.000394,0.000000,0.006104,0.268025,0.714286,43604.000000,
340.000000,0.000106,0.276375,0.000005,0.003030,1.649999,0.000157,0.027067,4.999990,0.001648,0.000000,-0.000003,0.000000,0.000062,-0.000037,0.000723,-0.000394,0.000000,0.006487,0.276269,1.000000,43609.000000,
345.000000,0.000112,0.284750,0.000005,0.003165,1.674999,0.000166,0.027051,4.999991,0.001793,0.000000,-0.000003,0.000000,0.000066,-0.000040,0.000756,-0.000429,0.000000,0.006487,0.284638,0.833333,43616.000000,
350.000000,0.000119,0.293250,0.000005,0.003309,1.699999,0.000175,0.028695,4.999989,0.001793,0.000000,-0.000003,0.000000,0.000070,-0.000042,0.000790,-0.000429,0.000000,0.006881,0.293131,1.000000,43621.000000,
355.000000,0.000126,0.301875,0.000006,0.003452,1.724999,0.000185,0.028676,4.999990,0.001947,0.000000,-0.000003,0.000000,0.000074,-0.000044,0.000825,-0.000465,0.000000,0.006881,0.301749,1.000000,43627.000000,
360.000000,0.000133,0.310625,0.000006,0.003604,1.749999,0.000194,0.030369,4.999988,0.001946,0.000000,-0.000004,0.000000,0.000079,-0.000046,0.000861,-0.000466,0.000000,0.007288,0.310492,0.833333,43633.000000,
365.000000,0.000141,0.319500,0.000007,0.003756,1.774999,0.000205,0.030349,4.999989,0.002111,0.000000,-0.000004,0.000000,0.000083,-0.000049,0.000897,-0.000505,0.000000,0.007288,0.319359,1.000000,43639.000000,
370.000000,0.000149,0.328500,0.000007,0.003916,1.799999,0.000215,0.032091,4.999987,0.002110,0.000000,-0.000004,0.000000,0.000088,-0.000051,0.000936,-0.000505,0.000000,0.007706,0.328351,1.000000,43644.000000,
375.000000,0.000157,0.337625,0.000008,0.004077,1.824999,0.000227,0.032069,4.999988,0.002284,0.000000,-0.000004,0.000000,0.000093,-0.000054,0.000974,-0.000547,0.000000,0.007706,0.337468,1.000000,43650.000000,
380.000000,0.000165,0.346875,0.000008,0.004246,1.849999,0.000238,0.033859,4.999986,0.002283,0.000000,-0.000005,0.000000,0.000098,-0.000057,0.001015,-0.000547,0.000000,0.008137,0.346709,1.000000,43655.000000,
385.000000,0.000174,0.356250,0.000009,0.004415,1.874999,0.000251,0.033835,4.999986,0.002469,0.000000,-0.000005,0.000000,0.000103,-0.000060,0.001056,-0.000591,0.000000,0.008137,0.356075,1.000000,43660.000000,
390.000000,0.000184,0.365750,0.000009,0.004594,1.899999,0.000263,0.035675,4.999985,0.002467,0.000000,-0.000005,0.000000,0.000108,-0.000063,0.001099,-0.000591,0.000000,0.008579,0.365566,0.625000,43668.000000,
395.000000,0.000193,0.375375,0.000010,0.004772,1.924999,0.000276,0.035649,4.999985,0.002664,0.000000,-0.000006,0.000000,0.000114,-0.000066,0.001142,-0.000638,0.000000,0.008580,0.375182,1.000000,43674.000000,
400.000000,0.000203,0.385125,0.000010,0.004959,1.949999,0.000290,0.037537,4.999984,0.002663,0.000000,-0.000006,0.000000,0.000120,-0.000069,0.001187,-0.000638,0.000000,0.009034,0.384922,1.250000,43679.000000,
405.000000,0.000213,0.395000,0.000011,0.005147,1.974998,0.000304,0.037509,4.999984,0.002872,0.000000,-0.000006,0.000000,0.000126,-0.000073,0.001232,-0.000688,0.000000,0.009034,0.394786,1.000000,43684.000000,
410.000000,0.000224,0.405000,0.000011,0.005344,1.999998,0.000318,0.039446,4.999982,0.002870,0.000000,-0.000007,0.000000,0.000133,-0.000076,0.001279,-0.000688,0.000000,0.009501,0.404776,1.000000,43689.000000,
415.000000,0.000235,0.415125,0.000012,0.005541,2.024998,0.000334,0.039416,4.999983,0.003091,0.000000,-0.000007,0.000000,0.000139,-0.000080,0.001327,-0.000741,0.000000,0.009501,0.414889,1.000000,43695.000000,
420.000000,0.000247,0.425375,0.000013,0.005748,2.049998,0.000349,0.041402,4.999981,0.003089,0.000000,-0.000008,0.000000,0.000146,-0.000083,0.001377,-0.000741,0.000000,0.009980,0.425128,1.000000,43700.000000,
425.000000,0.000259,0.435750,0.000014,0.005955,2.074998,0.000366,0.041370,4.999981,0.003323,0.000000,-0.000008,0.000000,0.000153,-0.000087,0.001427,-0.000797,0.000000,0.009980,0.435491,1.000000,43706.000000,
430.000000,0.000271,0.446250,0.000014,0.006172,2.099998,0.000382,0.043405,4.999979,0.003321,0.000000,-0.000008,0.000000,0.000161,-0.000091,0.001479,-0.000797,0.000000,0.010471,0.445978,1.250000,43711.000000,
435.000000,0.000284,0.456875,0.000015,0.006389,2.124998,0.000400,0.043370,4.999980,0.003568,0.000000,-0.000009,0.000000,0.000168,-0.000096,0.001531,-0.000856,0.000000,0.010472,0.456591,1.000000,43716.000000,
440.000000,0.000297,0.467625,0.000016,0.006616,2.149998,0.000418,0.045455,4.999978,0.003566,0.000000,-0.000009,0.000000,0.000176,-0.000100,0.001586,-0.000856,0.000000,0.010975,0.467327,1.000000,43721.000000,
445.000000,0.000311,0.478500,0.000017,0.006843,2.174998,0.000437,0.045417,4.999979,0.003827,0.000000,-0.000010,0.000000,0.000184,-0.000105,0.001641,-0.000919,0.000000,0.010975,0.478189,1.250000,43726.000000,
450.000000,0.000325,0.489500,0.000018,0.007081,2.199998,0.000456,0.047551,4.999977,0.003825,0.000000,-0.000011,0.000000,0.000193,-0.000109,0.001699,-0.000919,0.000000,0.011491,0.489174,1.000000,43732.000000,
455.000000,0.000340,0.500625,0.000019,0.007319,2.224997,0.000477,0.047511,4.999978,0.004101,0.000000,-0.000011,0.000000,0.000202,-0.000114,0.001756,-0.000985,0.000000,0.011491,0.500285,0.833333,43739.000000,
460.000000,0.000355,0.511875,0.000020,0.007567,2.249997,0.000497,0.049694,4.999975,0.004098,0.000000,-0.000012,0.000000,0.000211,-0.000119,0.001816,-0.000985,0.000000,0.012019,0.511519,1.250000,43743.000000,
465.000000,0.000370,0.523250,0.000021,0.007815,2.274997,0.000519,0.049651,4.999976,0.004389,0.000000,-0.000012,0.000000,0.000220,-0.000124,0.001876,-0.001054,0.000000,0.012020,0.522879,1.000000,43749.000000,
470.000000,0.000387,0.534750,0.000022,0.008075,2.299997,0.000541,0.051883,4.999974,0.004386,0.000000,-0.000013,0.000000,0.000230,-0.000130,0.001939,-0.001054,0.000000,0.012560,0.534363,1.000000,43755.000000,
475.000000,0.000403,0.546375,0.000023,0.008334,2.324997,0.000565,0.051837,4.999975,0.004693,0.000000,-0.000014,0.000000,0.000240,-0.000135,0.002002,-0.001128,0.000000,0.012560,0.545971,1.250000,43759.000000,
480.000000,0.000420,0.558125,0.000024,0.008605,2.349997,0.000588,0.054119,4.999972,0.004690,0.000000,-0.000014,0.000000,0.000250,-0.000141,0.002067,-0.001128,0.000000,0.013113,0.557704,1.000000,43765.000000,
485.000000,0.000438,0.570000,0.000025,0.008875,2.374997,0.000613,0.054070,4.999974,0.005012,0.000000,-0.000015,0.000000,0.000261,-0.000147,0.002133,-0.001205,0.000000,0.013114,0.569561,1.000000,43771.000000,
490.000000,0.000456,0.582000,0.000027,0.009157,2.399997,0.000638,0.056401,4.999971,0.005009,0.000000,-0.000016,0.000000,0.000272,-0.000153,0.002201,-0.001205,0.000000,0.013679,0.581543,1.250000,43775.000000,
495.000000,0.000475,0.594125,0.000028,0.009439,2.424996,0.000665,0.056349,4.999972,0.005349,0.000000,-0.000017,0.000000,0.000283,-0.000159,0.002270,-0.001287,0.000000,0.013679,0.593649,1.250000,43780.000000,
500.000000,0.000495,0.606375,0.000029,0.009732,2.449996,0.000692,0.058730,4.999970,0.005345,0.000000,-0.000017,0.000000,0.000295,-0.000166,0.002341,-0.001287,0.000000,0.014257,0.605879,0.833333,43786.000000,
505.000000,0.000515,0.618750,0.000031,0.010026,2.474996,0.000720,0.058675,4.999971,0.005703,0.000000,-0.000018,0.000000,0.000307,-0.000173,0.002412,-0.001373,0.000000,0.014258,0.618234,1.250000,43791.000000,
510.000000,0.000535,0.631249,0.000032,0.010331,2.499996,0.000749,0.061105,4.999968,0.005699,0.000000,-0.000019,0.000000,0.000319,-0.000179,0.002487,-0.001373,0.000000,0.014848,0.630714,1.250000,43796.000000,
515.000000,0.000556,0.643874,0.000034,0.010637,2.524996,0.000779,0.061047,4.999970,0.006075,0.000000,-0.000020,0.000000,0.000332,-0.000187,0.002561,-0.001463,0.000000,0.014849,0.643317,1.000000,43802.000000,
520.000000,0.000578,0.656624,0.000036,0.010954,2.549996,0.000809,0.063527,4.999967,0.006070,0.000000,-0.000021,0.000000,0.000345,-0.000194,0.002638,-0.001463,0.000000,0.015452,0.656045,0.833333,43808.000000,
525.000000,0.000600,0.669499,0.000037,0.011271,2.574995,0.000842,0.063464,4.999969,0.006465,0.000000,-0.000022,0.000000,0.000359,-0.000202,0.002715,-0.001558,0.000000,0.015453,0.668898,1.250000,43813.000000,
530.000000,0.000624,0.682499,0.000039,0.011601,2.599995,0.000874,0.065995,4.999966,0.006460,0.000000,-0.000023,0.000000,0.000373,-0.000210,0.002796,-0.001558,0.000000,0.016069,0.681875,1.000000,43819.000000,
535.000000,0.000647,0.695624,0.000041,0.011931,2.624995,0.000908,0.065929,4.999968,0.006875,0.000000,-0.000024,0.000000,0.000387,-0.000218,0.002876,-0.001657,0.000000,0.016069,0.694976,1.250000,43823.000000,
540.000000,0.000672,0.708874,0.000043,0.012274,2.649995,0.000943,0.068509,4.999965,0.006869,0.000000,-0.000025,0.000000,0.000402,-0.000226,0.002960,-0.001657,0.000000,0.016698,0.708202,1.250000,43828.000000,
545.000000,0.000697,0.722249,0.000045,0.012616,2.674995,0.000979,0.068439,4.999967,0.007304,0.000000,-0.000027,0.000000,0.000417,-0.000235,0.003043,-0.001762,0.000000,0.016699,0.721551,1.000000,43834.000000,
550.000000,0.000722,0.735749,0.000047,0.012971,2.699995,0.001016,0.071070,4.999964,0.007299,0.000000,-0.000028,0.000000,0.000433,-0.000244,0.003130,-0.001762,0.000000,0.017340,0.735026,1.250000,43839.000000,
555.000000,0.000749,0.749374,0.000049,0.013326,2.724994,0.001055,0.070995,4.999967,0.007754,0.000000,-0.000029,0.000000,0.000449,-0.000253,0.003217,-0.001871,0.000000,0.017341,0.748624,1.250000,43843.000000,
560.000000,0.000776,0.763124,0.000051,0.013695,2.749994,0.001093,0.073676,4.999964,0.007748,0.000000,-0.000030,0.000000,0.000466,-0.000263,0.003306,-0.001871,0.000000,0.017996,0.762347,1.000000,43849.000000,
565.000000,0.000804,0.776999,0.000053,0.014063,2.774994,0.001134,0.073597,4.999966,0.008226,0.000000,-0.000032,0.000000,0.000483,-0.000272,0.003396,-0.001986,0.000000,0.017996,0.776194,1.250000,43854.000000,
570.000000,0.000832,0.790999,0.000056,0.014444,2.799994,0.001176,0.076329,4.999963,0.008220,0.000000,-0.000033,0.000000,0.000500,-0.000282,0.003490,-0.001986,0.000000,0.018664,0.790165,1.250000,43859.000000,
575.000000,0.000862,0.805124,0.000058,0.014825,2.824994,0.001219,0.076246,4.999966,0.008720,0.000000,-0.000035,0.000000,0.000518,-0.000293,0.003583,-0.002106,0.000000,0.018665,0.804261,1.000000,43864.000000,
580.000000,0.000892,0.819374,0.000061,0.015221,2.849994,0.001263,0.079028,4.999963,0.008713,0.000000,-0.000036,0.000000,0.000536,-0.000303,0.003680,-0.002106,0.000000,0.019345,0.818480,0.833333,43870.000000,
585.000000,0.000923,0.833749,0.000063,0.015615,2.874993,0.001309,0.078940,4.999966,0.009236,0.000000,-0.000038,0.000000,0.000555,-0.000315,0.003777,-0.002232,0.000000,0.019346,0.832824,0.714286,43877.000000,
590.000000,0.000954,0.848249,0.000066,0.016024,2.899993,0.001355,0.081773,4.999963,0.009229,0.000000,-0.000039,0.000000,0.000575,-0.000326,0.003877,-0.002232,0.000000,0.020040,0.847293,1.000000,43883.000000,
595.000000,0.000987,0.862874,0.000069,0.016433,2.924993,0.001404,0.081681,4.999967,0.009776,0.000000,-0.000041,0.000000,0.000595,-0.000338,0.003977,-0.002364,0.000000,0.020041,0.861885,1.000000,43888.000000,
